;--------------------------------------------------------------------------------
;4 Results in list format
;--------------------------------------------------------------------------------

Plate	Repeat	Well	Type	Lum 1536 Jason	
6	1	 A01	M	3170.33
6	1	 A02	M	4730.83
6	1	 A03	M	6296.14
6	1	 A04	M	7496.72
6	1	 A05	M	7179.79
6	1	 A06	M	7199.69
6	1	 A07	M	7109.48
6	1	 A08	M	7490.91
6	1	 A09	M	7064.25
6	1	 A10	M	7635.67
6	1	 A11	M	8015.09
6	1	 A12	M	6783.05
6	1	 A13	M	7186.63
6	1	 A14	M	7185.67
6	1	 A15	M	7701.39
6	1	 A16	M	6590.01
6	1	 A17	M	7769.72
6	1	 A18	M	7571.64
6	1	 A19	M	7693.29
6	1	 A20	M	6283.08
6	1	 A21	M	8165.21
6	1	 A22	M	7941.47
6	1	 A23	M	7932.92
6	1	 A24	M	6892.23
6	1	 A25	M	184.99
6	1	 A26	M	5466.26
6	1	 A27	M	6383.65
6	1	 A28	M	6431.38
6	1	 A29	M	7322.44
6	1	 A30	M	7059.67
6	1	 A31	M	7820.19
6	1	 A32	M	7570.42
6	1	 A33	M	7947.20
6	1	 A34	M	7161.38
6	1	 A35	M	7776.00
6	1	 A36	M	7681.27
6	1	 A37	M	7615.19
6	1	 A38	M	7661.59
6	1	 A39	M	7412.17
6	1	 A40	M	7455.26
6	1	 A41	M	6993.49
6	1	 A42	M	7372.93
6	1	 A43	M	7912.63
6	1	 A44	M	8096.19
6	1	 A45	M	7114.07
6	1	 A46	M	8134.90
6	1	 A47	M	8004.12
6	1	 A48	M	121.15
6	1	 B01	M	7608.70
6	1	 B02	M	184.49
6	1	 B03	M	111.21
6	1	 B04	M	131.12
6	1	 B05	M	166.03
6	1	 B06	M	1963.92
6	1	 B07	M	5050.65
6	1	 B08	M	6213.38
6	1	 B09	M	6901.38
6	1	 B10	M	6337.90
6	1	 B11	M	7282.18
6	1	 B12	M	6651.62
6	1	 B13	M	7397.32
6	1	 B14	M	6828.25
6	1	 B15	M	7489.70
6	1	 B16	M	7329.86
6	1	 B17	M	7369.12
6	1	 B18	M	7238.88
6	1	 B19	M	7383.78
6	1	 B20	M	7264.66
6	1	 B21	M	7381.51
6	1	 B22	M	6719.63
6	1	 B23	M	7603.99
6	1	 B24	M	4990.15
6	1	 B25	M	101.82
6	1	 B26	M	98.84
6	1	 B27	M	113.44
6	1	 B28	M	116.77
6	1	 B29	M	170.57
6	1	 B30	M	2090.23
6	1	 B31	M	5225.98
6	1	 B32	M	6038.60
6	1	 B33	M	6848.34
6	1	 B34	M	6551.51
6	1	 B35	M	6815.19
6	1	 B36	M	6856.33
6	1	 B37	M	7375.79
6	1	 B38	M	6944.63
6	1	 B39	M	7102.28
6	1	 B40	M	7441.63
6	1	 B41	M	7480.62
6	1	 B42	M	6749.21
6	1	 B43	M	7230.84
6	1	 B44	M	6933.77
6	1	 B45	M	7324.59
6	1	 B46	M	7294.88
6	1	 B47	M	7429.09
6	1	 B48	M	121.98
6	1	 C01	M	8327.81
6	1	 C02	M	452.85
6	1	 C03	M	208.13
6	1	 C04	M	239.31
6	1	 C05	M	263.07
6	1	 C06	M	302.08
6	1	 C07	M	455.42
6	1	 C08	M	403.36
6	1	 C09	M	558.01
6	1	 C10	M	375.10
6	1	 C11	M	404.41
6	1	 C12	M	396.34
6	1	 C13	M	469.39
6	1	 C14	M	679.76
6	1	 C15	M	526.74
6	1	 C16	M	846.13
6	1	 C17	M	1541.34
6	1	 C18	M	1622.63
6	1	 C19	M	1972.15
6	1	 C20	M	2878.45
6	1	 C21	M	3365.62
6	1	 C22	M	4105.55
6	1	 C23	M	5134.54
6	1	 C24	M	6032.15
6	1	 C25	M	118.24
6	1	 C26	M	294.62
6	1	 C27	M	331.66
6	1	 C28	M	270.61
6	1	 C29	M	248.96
6	1	 C30	M	288.73
6	1	 C31	M	351.74
6	1	 C32	M	339.52
6	1	 C33	M	363.00
6	1	 C34	M	461.64
6	1	 C35	M	417.14
6	1	 C36	M	509.81
6	1	 C37	M	602.05
6	1	 C38	M	519.37
6	1	 C39	M	716.75
6	1	 C40	M	920.23
6	1	 C41	M	1420.82
6	1	 C42	M	1647.57
6	1	 C43	M	2220.44
6	1	 C44	M	2772.12
6	1	 C45	M	3505.92
6	1	 C46	M	3826.24
6	1	 C47	M	4654.11
6	1	 C48	M	87.45
6	1	 D01	M	8254.13
6	1	 D02	M	7580.00
6	1	 D03	M	7270.37
6	1	 D04	M	7601.22
6	1	 D05	M	7492.33
6	1	 D06	M	7328.09
6	1	 D07	M	7576.80
6	1	 D08	M	7421.92
6	1	 D09	M	7345.69
6	1	 D10	M	7360.63
6	1	 D11	M	7379.34
6	1	 D12	M	7377.16
6	1	 D13	M	7616.27
6	1	 D14	M	7324.39
6	1	 D15	M	7600.32
6	1	 D16	M	7531.33
6	1	 D17	M	7663.74
6	1	 D18	M	7484.69
6	1	 D19	M	7330.19
6	1	 D20	M	7291.56
6	1	 D21	M	6990.04
6	1	 D22	M	7434.61
6	1	 D23	M	7520.30
6	1	 D24	M	5235.09
6	1	 D25	M	192.75
6	1	 D26	M	7434.26
6	1	 D27	M	7820.92
6	1	 D28	M	7716.53
6	1	 D29	M	7676.84
6	1	 D30	M	7763.70
6	1	 D31	M	7617.50
6	1	 D32	M	7319.55
6	1	 D33	M	6631.35
6	1	 D34	M	7569.33
6	1	 D35	M	7618.98
6	1	 D36	M	7488.21
6	1	 D37	M	7528.51
6	1	 D38	M	7241.33
6	1	 D39	M	7422.78
6	1	 D40	M	7077.52
6	1	 D41	M	6885.03
6	1	 D42	M	7240.13
6	1	 D43	M	7236.89
6	1	 D44	M	7064.89
6	1	 D45	M	7116.56
6	1	 D46	M	7068.11
6	1	 D47	M	7462.58
6	1	 D48	M	119.42
6	1	 E01	M	8662.81
6	1	 E02	M	316.81
6	1	 E03	M	227.67
6	1	 E04	M	239.63
6	1	 E05	M	235.86
6	1	 E06	M	280.82
6	1	 E07	M	276.66
6	1	 E08	M	562.53
6	1	 E09	M	861.23
6	1	 E10	M	466.10
6	1	 E11	M	586.93
6	1	 E12	M	544.56
6	1	 E13	M	1059.17
6	1	 E14	M	1455.17
6	1	 E15	M	1898.24
6	1	 E16	M	3024.22
6	1	 E17	M	4489.20
6	1	 E18	M	4426.10
6	1	 E19	M	5237.13
6	1	 E20	M	5141.47
6	1	 E21	M	5436.86
6	1	 E22	M	6638.82
6	1	 E23	M	6687.24
6	1	 E24	M	5322.62
6	1	 E25	M	109.56
6	1	 E26	M	200.33
6	1	 E27	M	204.28
6	1	 E28	M	252.00
6	1	 E29	M	241.40
6	1	 E30	M	237.71
6	1	 E31	M	295.94
6	1	 E32	M	420.75
6	1	 E33	M	676.40
6	1	 E34	M	473.94
6	1	 E35	M	688.24
6	1	 E36	M	799.40
6	1	 E37	M	1290.39
6	1	 E38	M	1442.07
6	1	 E39	M	1660.02
6	1	 E40	M	2928.90
6	1	 E41	M	4534.79
6	1	 E42	M	4555.04
6	1	 E43	M	4714.73
6	1	 E44	M	5136.34
6	1	 E45	M	5917.60
6	1	 E46	M	5608.07
6	1	 E47	M	6798.64
6	1	 E48	M	113.81
6	1	 F01	M	8538.78
6	1	 F02	M	188.89
6	1	 F03	M	137.95
6	1	 F04	M	80.26
6	1	 F05	M	317.34
6	1	 F06	M	268.16
6	1	 F07	M	149.12
6	1	 F08	M	635.06
6	1	 F09	M	389.03
6	1	 F10	M	1650.69
6	1	 F11	M	370.30
