;--------------------------------------------------------------------------------
;4 Results in list format
;--------------------------------------------------------------------------------

Plate	Repeat	Well	Type	Lum 1536 Jason	
6	1	 A01	M	2214.48
6	1	 A02	M	2961.87
6	1	 A03	M	3322.81
6	1	 A04	M	2583.54
6	1	 A05	M	3872.53
6	1	 A06	M	2892.41
6	1	 A07	M	3819.58
6	1	 A08	M	4088.43
6	1	 A09	M	3177.88
6	1	 A10	M	3918.34
6	1	 A11	M	4008.86
6	1	 A12	M	3500.35
6	1	 A13	M	3496.21
6	1	 A14	M	3996.23
6	1	 A15	M	3972.53
6	1	 A16	M	3795.52
6	1	 A17	M	3436.66
6	1	 A18	M	3318.66
6	1	 A19	M	5242.23
6	1	 A20	M	3479.28
6	1	 A21	M	4179.44
6	1	 A22	M	4309.63
6	1	 A23	M	4701.47
6	1	 A24	M	3854.83
6	1	 A25	M	5002.12
6	1	 A26	M	4317.27
6	1	 A27	M	5434.52
6	1	 A28	M	4192.42
6	1	 A29	M	5844.28
6	1	 A30	M	4458.56
6	1	 A31	M	4864.70
6	1	 A32	M	4014.09
6	1	 A33	M	4556.49
6	1	 A34	M	3678.95
6	1	 A35	M	5215.09
6	1	 A36	M	3160.55
6	1	 A37	M	4984.58
6	1	 A38	M	3407.64
6	1	 A39	M	5054.96
6	1	 A40	M	4372.99
6	1	 A41	M	3953.53
6	1	 A42	M	4525.37
6	1	 A43	M	4714.94
6	1	 A44	M	4762.55
6	1	 A45	M	4597.82
6	1	 A46	M	2694.68
6	1	 A47	M	2804.08
6	1	 A48	M	1575.92
6	1	 B01	M	2086.22
6	1	 B02	M	3991.00
6	1	 B03	M	6147.43
6	1	 B04	M	6755.51
6	1	 B05	M	7305.09
6	1	 B06	M	6644.77
6	1	 B07	M	7250.05
6	1	 B08	M	6166.91
6	1	 B09	M	7030.84
6	1	 B10	M	6976.01
6	1	 B11	M	7565.38
6	1	 B12	M	6787.41
6	1	 B13	M	7438.30
6	1	 B14	M	6170.12
6	1	 B15	M	7214.68
6	1	 B16	M	6264.67
6	1	 B17	M	7279.99
6	1	 B18	M	7039.40
6	1	 B19	M	6944.47
6	1	 B20	M	7061.37
6	1	 B21	M	7587.94
6	1	 B22	M	7360.08
6	1	 B23	M	7632.08
6	1	 B24	M	7228.33
6	1	 B25	M	7417.06
6	1	 B26	M	7285.08
6	1	 B27	M	7530.67
6	1	 B28	M	7175.55
6	1	 B29	M	7944.39
6	1	 B30	M	7312.44
6	1	 B31	M	7835.74
6	1	 B32	M	7185.73
6	1	 B33	M	7813.11
6	1	 B34	M	7039.72
6	1	 B35	M	7917.87
6	1	 B36	M	7351.88
6	1	 B37	M	7429.03
6	1	 B38	M	7042.44
6	1	 B39	M	7338.66
6	1	 B40	M	7104.05
6	1	 B41	M	7531.76
6	1	 B42	M	7000.42
6	1	 B43	M	7461.99
6	1	 B44	M	6837.23
6	1	 B45	M	6799.79
6	1	 B46	M	6187.79
6	1	 B47	M	4891.13
6	1	 B48	M	2617.59
6	1	 C01	M	3486.41
6	1	 C02	M	511.25
6	1	 C03	M	1331.29
6	1	 C04	M	3471.32
6	1	 C05	M	3740.15
6	1	 C06	M	6720.15
6	1	 C07	M	6846.49
6	1	 C08	M	7634.67
6	1	 C09	M	7222.86
6	1	 C10	M	7686.98
6	1	 C11	M	7534.20
6	1	 C12	M	7456.83
6	1	 C13	M	7499.63
6	1	 C14	M	7655.43
6	1	 C15	M	7206.01
6	1	 C16	M	7409.55
6	1	 C17	M	7082.24
6	1	 C18	M	7611.31
6	1	 C19	M	7458.45
6	1	 C20	M	7644.52
6	1	 C21	M	7512.10
6	1	 C22	M	8196.77
6	1	 C23	M	7125.01
6	1	 C24	M	7830.38
6	1	 C25	M	7724.19
6	1	 C26	M	535.97
6	1	 C27	M	1504.57
6	1	 C28	M	3265.23
6	1	 C29	M	3488.69
6	1	 C30	M	6969.41
6	1	 C31	M	7127.98
6	1	 C32	M	7315.24
6	1	 C33	M	7683.69
6	1	 C34	M	6880.65
6	1	 C35	M	7286.18
6	1	 C36	M	7902.76
6	1	 C37	M	7910.81
6	1	 C38	M	7792.91
6	1	 C39	M	7506.80
6	1	 C40	M	7862.02
6	1	 C41	M	7343.78
6	1	 C42	M	7752.86
6	1	 C43	M	7592.45
6	1	 C44	M	7824.39
6	1	 C45	M	7497.36
6	1	 C46	M	7709.24
6	1	 C47	M	6993.39
6	1	 C48	M	4902.94
6	1	 D01	M	4828.33
6	1	 D02	M	7626.33
6	1	 D03	M	7626.89
6	1	 D04	M	7467.18
6	1	 D05	M	7113.64
6	1	 D06	M	7564.24
6	1	 D07	M	7556.17
6	1	 D08	M	7573.37
6	1	 D09	M	7387.99
6	1	 D10	M	7401.18
6	1	 D11	M	7480.55
6	1	 D12	M	7065.40
6	1	 D13	M	7422.57
6	1	 D14	M	7377.25
6	1	 D15	M	7841.12
6	1	 D16	M	7620.01
6	1	 D17	M	7712.83
6	1	 D18	M	7681.82
6	1	 D19	M	7743.24
6	1	 D20	M	7708.72
6	1	 D21	M	7656.28
6	1	 D22	M	7796.59
6	1	 D23	M	7858.44
6	1	 D24	M	7745.98
6	1	 D25	M	7763.21
6	1	 D26	M	7804.82
6	1	 D27	M	7842.43
6	1	 D28	M	7563.26
6	1	 D29	M	7777.32
6	1	 D30	M	7673.58
6	1	 D31	M	7354.66
6	1	 D32	M	7576.48
6	1	 D33	M	8186.55
6	1	 D34	M	7863.49
6	1	 D35	M	7847.44
6	1	 D36	M	7942.57
6	1	 D37	M	8240.54
6	1	 D38	M	7481.37
6	1	 D39	M	7903.55
6	1	 D40	M	7842.27
6	1	 D41	M	7672.30
6	1	 D42	M	7746.38
6	1	 D43	M	7611.22
6	1	 D44	M	8012.30
6	1	 D45	M	7589.44
6	1	 D46	M	7580.01
6	1	 D47	M	7397.88
6	1	 D48	M	4196.25
6	1	 E01	M	6972.64
6	1	 E02	M	2753.20
6	1	 E03	M	3461.36
6	1	 E04	M	4706.46
6	1	 E05	M	5405.45
6	1	 E06	M	7062.81
6	1	 E07	M	7483.27
6	1	 E08	M	7448.03
6	1	 E09	M	7516.73
6	1	 E10	M	7334.33
6	1	 E11	M	7760.84
6	1	 E12	M	7392.70
6	1	 E13	M	7732.64
6	1	 E14	M	7777.13
6	1	 E15	M	7635.27
6	1	 E16	M	7638.29
6	1	 E17	M	7657.18
6	1	 E18	M	7467.52
6	1	 E19	M	7933.26
6	1	 E20	M	7650.49
6	1	 E21	M	7992.55
6	1	 E22	M	8121.74
6	1	 E23	M	7796.39
6	1	 E24	M	8144.82
6	1	 E25	M	7755.72
6	1	 E26	M	2841.07
6	1	 E27	M	3504.00
6	1	 E28	M	5138.52
6	1	 E29	M	5708.16
6	1	 E30	M	6969.39
6	1	 E31	M	7922.13
6	1	 E32	M	7804.51
6	1	 E33	M	8172.18
6	1	 E34	M	7294.31
6	1	 E35	M	7177.78
6	1	 E36	M	7702.33
6	1	 E37	M	7878.43
6	1	 E38	M	7934.28
6	1	 E39	M	7278.10
6	1	 E40	M	7708.26
6	1	 E41	M	7468.44
6	1	 E42	M	7235.50
6	1	 E43	M	7505.64
6	1	 E44	M	7642.89
6	1	 E45	M	7423.68
6	1	 E46	M	7497.06
6	1	 E47	M	7594.45
6	1	 E48	M	3946.15
6	1	 F01	M	7540.46
6	1	 F02	M	2317.87
6	1	 F03	M	2658.72
6	1	 F04	M	4101.93
6	1	 F05	M	5003.18
6	1	 F06	M	6962.91
6	1	 F07	M	7454.67
6	1	 F08	M	7910.93
6	1	 F09	M	7789.15
6	1	 F10	M	7333.29
6	1	 F11	M	7624.72
6	1	 F12	M	7358.52
6	1	 F13	M	8006.03
6	1	 F14	M	7754.11
6	1	 F15	M	8080.17
6	1	 F16	M	7683.10
6	1	 F17	M	7522.60
6	1	 F18	M	7775.15
6	1	 F19	M	8195.22
6	1	 F20	M	7657.90
6	1	 F21	M	8071.87
6	1	 F22	M	8007.41
6	1	 F23	M	7979.65
6	1	 F24	M	8233.87
6	1	 F25	M	7927.98
6	1	 F26	M	2420.25
6	1	 F27	M	2872.05
6	1	 F28	M	4116.50
6	1	 F29	M	4886.04
6	1	 F30	M	6869.92
6	1	 F31	M	7508.89
6	1	 F32	M	7684.45
6	1	 F33	M	8164.22
6	1	 F34	M	7864.65
6	1	 F35	M	7607.35
6	1	 F36	M	7739.13
6	1	 F37	M	7841.28
6	1	 F38	M	7778.04
6	1	 F39	M	7723.67
6	1	 F40	M	7649.91
6	1	 F41	M	7581.09
6	1	 F42	M	7655.63
6	1	 F43	M	7857.74
6	1	 F44	M	7817.67
6	1	 F45	M	7470.46
6	1	 F46	M	7536.35
6	1	 F47	M	7572.97
6	1	 F48	M	3413.30
6	1	 G01	M	7657.76
6	1	 G02	M	1238.33
6	1	 G03	M	2526.99
6	1	 G04	M	3974.63
6	1	 G05	M	4796.71
6	1	 G06	M	6541.11
6	1	 G07	M	7475.28
6	1	 G08	M	7618.39
6	1	 G09	M	7554.85
6	1	 G10	M	7367.01
6	1	 G11	M	7686.84
6	1	 G12	M	7312.55
6	1	 G13	M	7861.08
6	1	 G14	M	8135.62
6	1	 G15	M	8041.65
6	1	 G16	M	7777.12
6	1	 G17	M	7406.59
6	1	 G18	M	7963.52
6	1	 G19	M	7784.75
6	1	 G20	M	7921.60
6	1	 G21	M	8261.22
6	1	 G22	M	8027.48
6	1	 G23	M	7896.58
6	1	 G24	M	7940.44
6	1	 G25	M	7392.01
6	1	 G26	M	2004.30
6	1	 G27	M	2638.37
6	1	 G28	M	3806.72
6	1	 G29	M	5121.57
6	1	 G30	M	6856.34
6	1	 G31	M	8015.26
6	1	 G32	M	8461.89
6	1	 G33	M	8325.53
6	1	 G34	M	7815.02
6	1	 G35	M	8078.12
6	1	 G36	M	7656.08
6	1	 G37	M	7888.32
6	1	 G38	M	7882.18
6	1	 G39	M	7719.09
6	1	 G40	M	7800.60
6	1	 G41	M	7477.99
6	1	 G42	M	7708.71
