;--------------------------------------------------------------------------------
;4 Results in list format
;--------------------------------------------------------------------------------

Plate	Repeat	Well	Type	Lum 1536 Jason	
11	1	 A01	M	502.11
11	1	 A02	M	106.08
11	1	 A03	M	184.77
11	1	 A04	M	173.34
11	1	 A05	M	329.58
11	1	 A06	M	299.14
11	1	 A07	M	442.63
11	1	 A08	M	452.79
11	1	 A09	M	597.57
11	1	 A10	M	500.66
11	1	 A11	M	532.41
11	1	 A12	M	605.62
11	1	 A13	M	609.16
11	1	 A14	M	516.07
11	1	 A15	M	530.81
11	1	 A16	M	328.40
11	1	 A17	M	509.67
11	1	 A18	M	392.68
11	1	 A19	M	569.16
11	1	 A20	M	299.01
11	1	 A21	M	587.10
11	1	 A22	M	418.41
11	1	 A23	M	913.57
11	1	 A24	M	564.92
11	1	 A25	M	892.46
11	1	 A26	M	243.21
11	1	 A27	M	346.18
11	1	 A28	M	218.29
11	1	 A29	M	457.32
11	1	 A30	M	383.40
11	1	 A31	M	696.14
11	1	 A32	M	380.67
11	1	 A33	M	678.32
11	1	 A34	M	437.95
11	1	 A35	M	845.25
11	1	 A36	M	527.47
11	1	 A37	M	924.08
11	1	 A38	M	365.65
11	1	 A39	M	912.24
11	1	 A40	M	408.01
11	1	 A41	M	843.85
11	1	 A42	M	515.70
11	1	 A43	M	806.24
11	1	 A44	M	524.15
11	1	 A45	M	718.54
11	1	 A46	M	435.65
11	1	 A47	M	1026.34
11	1	 A48	M	327.28
11	1	 B01	M	639.35
11	1	 B02	M	684.57
11	1	 B03	M	563.64
11	1	 B04	M	586.06
11	1	 B05	M	767.78
11	1	 B06	M	612.09
11	1	 B07	M	704.66
11	1	 B08	M	569.69
11	1	 B09	M	709.07
11	1	 B10	M	742.52
11	1	 B11	M	699.11
11	1	 B12	M	723.11
11	1	 B13	M	922.90
11	1	 B14	M	709.28
11	1	 B15	M	609.57
11	1	 B16	M	629.39
11	1	 B17	M	483.08
11	1	 B18	M	560.84
11	1	 B19	M	764.26
11	1	 B20	M	584.79
11	1	 B21	M	656.24
11	1	 B22	M	664.75
11	1	 B23	M	666.83
11	1	 B24	M	682.93
11	1	 B25	M	567.24
11	1	 B26	M	839.89
11	1	 B27	M	723.96
11	1	 B28	M	590.68
11	1	 B29	M	607.45
11	1	 B30	M	617.21
11	1	 B31	M	891.78
11	1	 B32	M	691.39
11	1	 B33	M	580.05
11	1	 B34	M	902.61
11	1	 B35	M	855.15
11	1	 B36	M	789.36
11	1	 B37	M	608.80
11	1	 B38	M	627.81
11	1	 B39	M	614.68
11	1	 B40	M	644.47
11	1	 B41	M	686.40
11	1	 B42	M	717.22
11	1	 B43	M	629.44
11	1	 B44	M	768.75
11	1	 B45	M	676.79
11	1	 B46	M	626.51
11	1	 B47	M	695.10
11	1	 B48	M	490.73
11	1	 C01	M	756.72
11	1	 C02	M	759.07
11	1	 C03	M	559.89
