;--------------------------------------------------------------------------------
;4 Results in list format
;--------------------------------------------------------------------------------

Plate	Repeat	Well	Type	Lum 1536 Jason	
1	1	 A01	M	4389.75
1	1	 A02	M	5300.87
1	1	 A03	M	7258.16
1	1	 A04	M	10828.95
1	1	 A05	M	10349.06
1	1	 A06	M	10858.85
1	1	 A07	M	10821.36
1	1	 A08	M	10799.82
1	1	 A09	M	11018.40
1	1	 A10	M	11132.86
1	1	 A11	M	10946.21
1	1	 A12	M	11051.81
1	1	 A13	M	11054.75
1	1	 A14	M	10947.04
1	1	 A15	M	10895.30
1	1	 A16	M	11246.43
1	1	 A17	M	11133.05
1	1	 A18	M	11180.36
1	1	 A19	M	11593.12
1	1	 A20	M	11501.56
1	1	 A21	M	11523.97
1	1	 A22	M	11516.09
1	1	 A23	M	11436.37
1	1	 A24	M	11367.17
1	1	 A25	M	169.03
1	1	 A26	M	9169.57
1	1	 A27	M	9864.07
1	1	 A28	M	10467.84
1	1	 A29	M	10996.07
1	1	 A30	M	10937.37
1	1	 A31	M	10767.78
1	1	 A32	M	10941.73
1	1	 A33	M	10778.33
1	1	 A34	M	10870.65
1	1	 A35	M	10788.53
1	1	 A36	M	10656.57
1	1	 A37	M	10707.41
1	1	 A38	M	10745.74
1	1	 A39	M	10800.77
1	1	 A40	M	10465.04
1	1	 A41	M	10538.35
1	1	 A42	M	10390.59
1	1	 A43	M	10385.67
1	1	 A44	M	10211.41
1	1	 A45	M	10281.17
1	1	 A46	M	10321.24
1	1	 A47	M	10010.48
1	1	 A48	M	82.81
1	1	 B01	M	8599.81
1	1	 B02	M	124.54
1	1	 B03	M	94.65
1	1	 B04	M	139.34
1	1	 B05	M	179.19
1	1	 B06	M	2889.81
1	1	 B07	M	6934.26
1	1	 B08	M	9081.46
1	1	 B09	M	9774.27
1	1	 B10	M	9628.46
1	1	 B11	M	9720.27
1	1	 B12	M	10131.68
1	1	 B13	M	10539.96
1	1	 B14	M	10149.09
1	1	 B15	M	10552.15
1	1	 B16	M	10463.05
1	1	 B17	M	10901.63
1	1	 B18	M	11008.15
1	1	 B19	M	10422.29
1	1	 B20	M	11027.27
1	1	 B21	M	10442.90
1	1	 B22	M	10569.14
1	1	 B23	M	10187.10
1	1	 B24	M	10192.93
1	1	 B25	M	104.34
1	1	 B26	M	102.56
1	1	 B27	M	113.28
1	1	 B28	M	132.76
1	1	 B29	M	188.55
1	1	 B30	M	3019.58
1	1	 B31	M	6887.18
1	1	 B32	M	8632.48
1	1	 B33	M	9315.98
1	1	 B34	M	9303.02
1	1	 B35	M	9125.78
1	1	 B36	M	9307.70
1	1	 B37	M	9710.65
1	1	 B38	M	8980.33
1	1	 B39	M	9725.65
1	1	 B40	M	9924.99
1	1	 B41	M	9935.46
1	1	 B42	M	9942.97
1	1	 B43	M	9935.16
1	1	 B44	M	9858.49
1	1	 B45	M	9683.71
1	1	 B46	M	9355.94
1	1	 B47	M	9798.63
1	1	 B48	M	87.51
1	1	 C01	M	10349.08
1	1	 C02	M	432.42
1	1	 C03	M	248.98
1	1	 C04	M	706.11
1	1	 C05	M	374.21
1	1	 C06	M	287.62
1	1	 C07	M	328.34
1	1	 C08	M	480.49
1	1	 C09	M	498.93
1	1	 C10	M	613.03
1	1	 C11	M	526.02
1	1	 C12	M	437.81
1	1	 C13	M	647.85
1	1	 C14	M	545.85
1	1	 C15	M	811.35
1	1	 C16	M	1505.70
1	1	 C17	M	2040.70
1	1	 C18	M	3071.68
1	1	 C19	M	3217.81
1	1	 C20	M	4223.72
1	1	 C21	M	4956.94
1	1	 C22	M	5814.34
1	1	 C23	M	7467.65
1	1	 C24	M	10178.71
1	1	 C25	M	108.36
1	1	 C26	M	317.99
1	1	 C27	M	357.66
1	1	 C28	M	368.86
1	1	 C29	M	350.73
1	1	 C30	M	290.10
1	1	 C31	M	327.51
1	1	 C32	M	472.56
1	1	 C33	M	358.23
1	1	 C34	M	360.94
1	1	 C35	M	443.50
1	1	 C36	M	388.68
1	1	 C37	M	513.54
1	1	 C38	M	530.88
1	1	 C39	M	625.73
1	1	 C40	M	1048.18
1	1	 C41	M	1738.04
1	1	 C42	M	2294.25
1	1	 C43	M	2666.01
1	1	 C44	M	3896.95
1	1	 C45	M	4436.80
1	1	 C46	M	5185.74
1	1	 C47	M	7050.15
1	1	 C48	M	72.93
1	1	 D01	M	11049.58
1	1	 D02	M	10195.24
1	1	 D03	M	10042.98
1	1	 D04	M	9955.23
1	1	 D05	M	9819.60
1	1	 D06	M	9664.79
1	1	 D07	M	9921.33
1	1	 D08	M	9663.34
1	1	 D09	M	10350.96
1	1	 D10	M	10134.18
1	1	 D11	M	9889.13
1	1	 D12	M	9398.86
1	1	 D13	M	10085.84
1	1	 D14	M	9709.16
1	1	 D15	M	10168.40
1	1	 D16	M	10048.72
1	1	 D17	M	10304.11
1	1	 D18	M	10363.78
1	1	 D19	M	10011.93
1	1	 D20	M	10395.69
1	1	 D21	M	10689.49
1	1	 D22	M	10060.96
1	1	 D23	M	10279.34
1	1	 D24	M	9877.92
1	1	 D25	M	175.54
1	1	 D26	M	10271.41
1	1	 D27	M	9724.39
1	1	 D28	M	10094.90
1	1	 D29	M	9745.79
1	1	 D30	M	9921.60
1	1	 D31	M	9981.85
1	1	 D32	M	9659.36
1	1	 D33	M	9609.48
1	1	 D34	M	9081.13
1	1	 D35	M	9409.57
1	1	 D36	M	9255.35
1	1	 D37	M	9392.62
1	1	 D38	M	9048.39
1	1	 D39	M	8870.66
1	1	 D40	M	9387.27
1	1	 D41	M	9495.07
1	1	 D42	M	8912.72
1	1	 D43	M	9463.16
1	1	 D44	M	8596.69
1	1	 D45	M	9305.23
1	1	 D46	M	8672.92
1	1	 D47	M	9452.31
1	1	 D48	M	88.14
1	1	 E01	M	10850.29
1	1	 E02	M	304.05
1	1	 E03	M	244.91
1	1	 E04	M	386.43
1	1	 E05	M	296.57
1	1	 E06	M	396.74
1	1	 E07	M	324.02
1	1	 E08	M	552.80
1	1	 E09	M	1293.07
1	1	 E10	M	608.54
1	1	 E11	M	1000.35
1	1	 E12	M	994.81
1	1	 E13	M	1390.30
1	1	 E14	M	1806.17
1	1	 E15	M	3020.75
1	1	 E16	M	4448.18
1	1	 E17	M	5787.96
1	1	 E18	M	6424.18
1	1	 E19	M	6646.87
1	1	 E20	M	7388.29
1	1	 E21	M	8072.97
1	1	 E22	M	8722.55
1	1	 E23	M	9059.80
1	1	 E24	M	9850.75
1	1	 E25	M	109.12
1	1	 E26	M	275.34
1	1	 E27	M	232.61
1	1	 E28	M	580.28
1	1	 E29	M	294.56
1	1	 E30	M	309.15
1	1	 E31	M	532.48
1	1	 E32	M	448.83
1	1	 E33	M	843.29
1	1	 E34	M	651.95
1	1	 E35	M	604.66
1	1	 E36	M	644.70
1	1	 E37	M	1280.98
1	1	 E38	M	1603.75
1	1	 E39	M	2508.51
1	1	 E40	M	3366.72
1	1	 E41	M	4906.72
1	1	 E42	M	5276.03
1	1	 E43	M	6259.70
1	1	 E44	M	6646.48
1	1	 E45	M	6528.61
1	1	 E46	M	7538.52
1	1	 E47	M	8263.37
1	1	 E48	M	84.16
1	1	 F01	M	11534.70
1	1	 F02	M	153.37
1	1	 F03	M	119.12
1	1	 F04	M	164.59
1	1	 F05	M	320.21
1	1	 F06	M	191.51
1	1	 F07	M	243.92
1	1	 F08	M	223.06
1	1	 F09	M	570.26
1	1	 F10	M	270.25
1	1	 F11	M	561.92
1	1	 F12	M	902.96
1	1	 F13	M	942.56
1	1	 F14	M	1200.78
1	1	 F15	M	2269.45
1	1	 F16	M	3946.53
1	1	 F17	M	4770.28
1	1	 F18	M	5633.62
1	1	 F19	M	6303.47
1	1	 F20	M	6924.00
1	1	 F21	M	7319.77
1	1	 F22	M	8211.45
1	1	 F23	M	8836.29
1	1	 F24	M	10225.22
1	1	 F25	M	106.51
1	1	 F26	M	109.12
1	1	 F27	M	92.85
1	1	 F28	M	210.46
1	1	 F29	M	264.78
1	1	 F30	M	229.14
1	1	 F31	M	156.51
1	1	 F32	M	284.89
1	1	 F33	M	476.99
1	1	 F34	M	484.05
1	1	 F35	M	525.33
1	1	 F36	M	467.72
1	1	 F37	M	788.84
1	1	 F38	M	1147.90
1	1	 F39	M	1944.10
1	1	 F40	M	3057.69
1	1	 F41	M	3789.21
1	1	 F42	M	4567.37
1	1	 F43	M	5147.49
1	1	 F44	M	5775.18
1	1	 F45	M	6497.80
1	1	 F46	M	7077.33
1	1	 F47	M	8544.32
1	1	 F48	M	84.98
1	1	 G01	M	11216.97
1	1	 G02	M	494.77
1	1	 G03	M	566.12
1	1	 G04	M	299.19
1	1	 G05	M	250.57
1	1	 G06	M	244.22
1	1	 G07	M	420.87
1	1	 G08	M	324.83
1	1	 G09	M	370.83
1	1	 G10	M	375.75
1	1	 G11	M	277.62
1	1	 G12	M	503.99
1	1	 G13	M	509.59
1	1	 G14	M	684.34
1	1	 G15	M	1177.57
1	1	 G16	M	1911.84
1	1	 G17	M	3644.46
1	1	 G18	M	3673.86
1	1	 G19	M	4634.37
1	1	 G20	M	5552.37
1	1	 G21	M	6390.74
1	1	 G22	M	7232.43
1	1	 G23	M	8017.88
1	1	 G24	M	9928.23
1	1	 G25	M	113.47
1	1	 G26	M	452.79
1	1	 G27	M	450.67
1	1	 G28	M	530.34
1	1	 G29	M	262.66
1	1	 G30	M	267.74
1	1	 G31	M	373.72
1	1	 G32	M	322.72
1	1	 G33	M	620.33
1	1	 G34	M	802.17
1	1	 G35	M	238.34
1	1	 G36	M	354.47
1	1	 G37	M	483.11
1	1	 G38	M	575.32
1	1	 G39	M	628.90
1	1	 G40	M	1751.55
1	1	 G41	M	2606.39
1	1	 G42	M	3079.20
1	1	 G43	M	3975.93
1	1	 G44	M	4724.61
1	1	 G45	M	4825.16
1	1	 G46	M	5690.83
1	1	 G47	M	6880.47
1	1	 G48	M	75.17
1	1	 H01	M	11193.62
1	1	 H02	M	10285.46
1	1	 H03	M	9947.30
1	1	 H04	M	9650.14
1	1	 H05	M	10096.16
1	1	 H06	M	9968.19
1	1	 H07	M	9923.83
1	1	 H08	M	10059.22
1	1	 H09	M	9878.63
1	1	 H10	M	9997.46
1	1	 H11	M	9867.69
1	1	 H12	M	10211.38
1	1	 H13	M	10128.57
1	1	 H14	M	9863.94
1	1	 H15	M	10608.58
1	1	 H16	M	10075.94
1	1	 H17	M	10473.03
1	1	 H18	M	10345.78
1	1	 H19	M	10595.39
1	1	 H20	M	10321.68
1	1	 H21	M	10261.61
1	1	 H22	M	10174.47
1	1	 H23	M	10405.36
1	1	 H24	M	9971.23
1	1	 H25	M	178.96
1	1	 H26	M	9986.28
1	1	 H27	M	10043.07
1	1	 H28	M	9918.80
1	1	 H29	M	9898.17
1	1	 H30	M	9437.28
1	1	 H31	M	9432.15
1	1	 H32	M	9187.93
1	1	 H33	M	9505.58
1	1	 H34	M	9598.66
1	1	 H35	M	9134.19
1	1	 H36	M	9290.16
1	1	 H37	M	9100.91
1	1	 H38	M	8918.06
1	1	 H39	M	8561.18
1	1	 H40	M	8978.33
1	1	 H41	M	8704.41
1	1	 H42	M	8959.64
1	1	 H43	M	8736.88
1	1	 H44	M	9011.42
1	1	 H45	M	8848.37
1	1	 H46	M	8868.40
1	1	 H47	M	9163.49
1	1	 H48	M	89.42
1	1	 I01	M	11399.00
1	1	 I02	M	10554.39
1	1	 I03	M	10305.27
1	1	 I04	M	9709.28
1	1	 I05	M	9700.32
1	1	 I06	M	9853.66
1	1	 I07	M	9577.44
1	1	 I08	M	9978.65
1	1	 I09	M	10106.69
1	1	 I10	M	9939.61
1	1	 I11	M	9809.87
1	1	 I12	M	9408.46
1	1	 I13	M	10497.50
1	1	 I14	M	10073.09
1	1	 I15	M	10196.77
1	1	 I16	M	10289.83
1	1	 I17	M	10223.92
1	1	 I18	M	10847.35
1	1	 I19	M	10532.53
1	1	 I20	M	10493.00
1	1	 I21	M	10070.18
1	1	 I22	M	10716.86
1	1	 I23	M	10090.67
1	1	 I24	M	8292.20
1	1	 I25	M	172.88
1	1	 I26	M	9861.62
1	1	 I27	M	10105.60
1	1	 I28	M	9644.82
1	1	 I29	M	9963.29
1	1	 I30	M	9872.93
1	1	 I31	M	9569.72
1	1	 I32	M	9395.39
1	1	 I33	M	9504.93
1	1	 I34	M	9064.04
1	1	 I35	M	9425.01
1	1	 I36	M	9304.88
1	1	 I37	M	8685.16
1	1	 I38	M	9343.45
1	1	 I39	M	8688.83
1	1	 I40	M	8483.13
1	1	 I41	M	8782.66
1	1	 I42	M	8224.44
1	1	 I43	M	8976.31
1	1	 I44	M	9044.60
1	1	 I45	M	8767.14
1	1	 I46	M	9028.66
1	1	 I47	M	9287.81
1	1	 I48	M	92.44
1	1	 J01	M	10795.69
1	1	 J02	M	10566.85
1	1	 J03	M	10244.21
1	1	 J04	M	10294.12
1	1	 J05	M	10006.60
1	1	 J06	M	9999.60
1	1	 J07	M	9823.78
1	1	 J08	M	9662.80
1	1	 J09	M	9859.04
1	1	 J10	M	10114.45
1	1	 J11	M	9633.18
1	1	 J12	M	9741.10
1	1	 J13	M	10050.53
1	1	 J14	M	9653.24
1	1	 J15	M	10187.01
1	1	 J16	M	9653.37
1	1	 J17	M	9854.90
1	1	 J18	M	9773.31
1	1	 J19	M	9934.09
1	1	 J20	M	10333.33
1	1	 J21	M	10275.62
1	1	 J22	M	9359.73
1	1	 J23	M	9789.27
1	1	 J24	M	8447.15
1	1	 J25	M	182.13
1	1	 J26	M	10597.23
1	1	 J27	M	10388.67
1	1	 J28	M	10335.20
1	1	 J29	M	9029.11
1	1	 J30	M	10374.45
1	1	 J31	M	9790.63
1	1	 J32	M	9148.05
1	1	 J33	M	9305.32
1	1	 J34	M	9333.95
1	1	 J35	M	9880.35
1	1	 J36	M	9544.42
1	1	 J37	M	8688.39
1	1	 J38	M	9154.67
1	1	 J39	M	8789.71
1	1	 J40	M	9138.77
1	1	 J41	M	8988.52
1	1	 J42	M	9119.43
1	1	 J43	M	9093.72
1	1	 J44	M	9056.21
1	1	 J45	M	9050.26
1	1	 J46	M	8971.82
1	1	 J47	M	9259.96
1	1	 J48	M	92.56
1	1	 K01	M	11249.85
1	1	 K02	M	10642.56
1	1	 K03	M	10473.16
1	1	 K04	M	10590.31
1	1	 K05	M	9978.44
1	1	 K06	M	9778.79
1	1	 K07	M	9516.46
1	1	 K08	M	9484.76
1	1	 K09	M	9638.32
1	1	 K10	M	10026.71
1	1	 K11	M	9988.12
1	1	 K12	M	9938.24
1	1	 K13	M	9818.94
1	1	 K14	M	9841.57
1	1	 K15	M	10063.44
1	1	 K16	M	10165.61
1	1	 K17	M	9681.52
1	1	 K18	M	10453.58
1	1	 K19	M	10094.50
1	1	 K20	M	10182.00
1	1	 K21	M	9665.84
1	1	 K22	M	9705.12
1	1	 K23	M	9993.41
1	1	 K24	M	4724.87
1	1	 K25	M	158.55
1	1	 K26	M	10498.25
1	1	 K27	M	10461.56
1	1	 K28	M	10898.57
1	1	 K29	M	10232.10
1	1	 K30	M	9794.65
1	1	 K31	M	10179.94
1	1	 K32	M	9586.33
1	1	 K33	M	10085.52
1	1	 K34	M	9813.04
1	1	 K35	M	10097.32
1	1	 K36	M	9741.24
1	1	 K37	M	8679.36
1	1	 K38	M	9177.54
1	1	 K39	M	8687.16
1	1	 K40	M	9101.14
1	1	 K41	M	9566.19
1	1	 K42	M	8742.88
1	1	 K43	M	9087.05
1	1	 K44	M	9236.32
1	1	 K45	M	9381.53
1	1	 K46	M	9045.81
1	1	 K47	M	9149.01
1	1	 K48	M	91.74
1	1	 L01	M	11690.02
1	1	 L02	M	10872.16
1	1	 L03	M	9991.50
1	1	 L04	M	10006.31
1	1	 L05	M	9833.58
1	1	 L06	M	10113.96
1	1	 L07	M	9635.08
1	1	 L08	M	9438.16
1	1	 L09	M	9752.07
1	1	 L10	M	9979.57
1	1	 L11	M	10073.33
1	1	 L12	M	9676.98
1	1	 L13	M	9786.97
1	1	 L14	M	10009.21
1	1	 L15	M	10227.65
1	1	 L16	M	10372.93
1	1	 L17	M	10092.75
1	1	 L18	M	10148.55
1	1	 L19	M	10427.53
1	1	 L20	M	10329.37
1	1	 L21	M	10392.91
1	1	 L22	M	10102.27
1	1	 L23	M	10177.90
1	1	 L24	M	5169.01
1	1	 L25	M	106.15
1	1	 L26	M	3438.57
1	1	 L27	M	9777.99
1	1	 L28	M	9633.85
1	1	 L29	M	9311.83
1	1	 L30	M	9739.55
1	1	 L31	M	9815.98
1	1	 L32	M	9363.59
1	1	 L33	M	9172.01
1	1	 L34	M	9671.71
1	1	 L35	M	9324.02
1	1	 L36	M	9508.05
1	1	 L37	M	9136.43
1	1	 L38	M	9196.11
1	1	 L39	M	8956.09
1	1	 L40	M	8733.05
1	1	 L41	M	9101.67
1	1	 L42	M	8919.42
1	1	 L43	M	8619.06
1	1	 L44	M	9176.58
1	1	 L45	M	8573.18
1	1	 L46	M	8988.46
1	1	 L47	M	8753.03
1	1	 L48	M	90.53
1	1	 M01	M	11407.97
1	1	 M02	M	3135.97
1	1	 M03	M	2553.10
1	1	 M04	M	2283.26
1	1	 M05	M	3038.31
1	1	 M06	M	3348.97
1	1	 M07	M	3825.04
1	1	 M08	M	4266.77
1	1	 M09	M	4772.65
1	1	 M10	M	4925.97
1	1	 M11	M	5090.22
1	1	 M12	M	5056.44
1	1	 M13	M	5836.55
1	1	 M14	M	7087.53
1	1	 M15	M	6993.64
1	1	 M16	M	8523.05
1	1	 M17	M	9318.43
1	1	 M18	M	9078.41
1	1	 M19	M	9630.52
1	1	 M20	M	9355.23
1	1	 M21	M	10106.79
1	1	 M22	M	10204.99
1	1	 M23	M	10059.42
1	1	 M24	M	2878.37
1	1	 M25	M	83.87
1	1	 M26	M	2368.25
1	1	 M27	M	2346.99
1	1	 M28	M	2423.26
1	1	 M29	M	2674.89
1	1	 M30	M	3401.01
1	1	 M31	M	4188.19
1	1	 M32	M	4864.11
1	1	 M33	M	5279.44
1	1	 M34	M	5006.62
1	1	 M35	M	4948.42
1	1	 M36	M	4670.88
1	1	 M37	M	5910.31
1	1	 M38	M	5903.94
1	1	 M39	M	6899.34
1	1	 M40	M	7292.08
1	1	 M41	M	8529.20
1	1	 M42	M	8132.52
1	1	 M43	M	8003.74
1	1	 M44	M	8286.63
1	1	 M45	M	8477.23
1	1	 M46	M	8732.92
1	1	 M47	M	8582.24
1	1	 M48	M	90.83
1	1	 N01	M	11346.29
1	1	 N02	M	4803.06
1	1	 N03	M	6280.80
1	1	 N04	M	8148.89
1	1	 N05	M	7997.71
1	1	 N06	M	8167.32
1	1	 N07	M	7972.82
1	1	 N08	M	8389.64
1	1	 N09	M	8774.12
1	1	 N10	M	9288.16
1	1	 N11	M	8959.37
1	1	 N12	M	8599.81
1	1	 N13	M	8505.74
1	1	 N14	M	9568.28
1	1	 N15	M	9595.49
1	1	 N16	M	9986.85
1	1	 N17	M	10090.14
1	1	 N18	M	10354.44
1	1	 N19	M	9837.78
1	1	 N20	M	10392.06
1	1	 N21	M	9759.99
1	1	 N22	M	9866.50
1	1	 N23	M	9736.16
1	1	 N24	M	3881.68
