;--------------------------------------------------------------------------------
;4 Results in list format
;--------------------------------------------------------------------------------

Plate	Repeat	Well	Type	Lum 1536 Jason	
4	1	 A01	M	1137.32
4	1	 A02	M	1202.91
4	1	 A03	M	1553.81
4	1	 A04	M	1477.85
4	1	 A05	M	1528.92
4	1	 A06	M	1599.65
4	1	 A07	M	1475.93
4	1	 A08	M	1432.64
4	1	 A09	M	1621.68
4	1	 A10	M	1545.52
4	1	 A11	M	1796.73
4	1	 A12	M	1743.85
4	1	 A13	M	1704.61
4	1	 A14	M	1756.72
4	1	 A15	M	1487.66
4	1	 A16	M	1325.54
4	1	 A17	M	1591.23
4	1	 A18	M	1630.03
4	1	 A19	M	1590.19
4	1	 A20	M	1219.90
4	1	 A21	M	1480.91
4	1	 A22	M	1323.23
4	1	 A23	M	1524.21
4	1	 A24	M	1315.74
4	1	 A25	M	1644.09
4	1	 A26	M	1578.69
4	1	 A27	M	1638.65
4	1	 A28	M	1333.91
4	1	 A29	M	1487.82
4	1	 A30	M	1445.56
4	1	 A31	M	1656.14
4	1	 A32	M	1469.48
4	1	 A33	M	1754.36
4	1	 A34	M	1409.90
4	1	 A35	M	1661.24
4	1	 A36	M	1316.27
4	1	 A37	M	1504.10
4	1	 A38	M	1226.02
4	1	 A39	M	1567.43
4	1	 A40	M	1368.85
4	1	 A41	M	1436.27
4	1	 A42	M	1360.19
4	1	 A43	M	1644.95
4	1	 A44	M	1318.12
4	1	 A45	M	1596.60
4	1	 A46	M	1319.79
4	1	 A47	M	1681.14
4	1	 A48	M	1003.05
4	1	 B01	M	1562.96
4	1	 B02	M	1483.52
4	1	 B03	M	1861.45
4	1	 B04	M	1567.04
4	1	 B05	M	1600.69
4	1	 B06	M	2070.31
4	1	 B07	M	1924.38
4	1	 B08	M	1727.63
4	1	 B09	M	1802.73
4	1	 B10	M	1785.88
4	1	 B11	M	1871.69
4	1	 B12	M	1575.51
4	1	 B13	M	1924.76
4	1	 B14	M	1786.07
4	1	 B15	M	1817.45
4	1	 B16	M	2189.04
4	1	 B17	M	1694.30
4	1	 B18	M	1687.86
4	1	 B19	M	1675.42
4	1	 B20	M	1896.80
4	1	 B21	M	1921.00
4	1	 B22	M	1562.65
4	1	 B23	M	2059.74
4	1	 B24	M	1764.26
4	1	 B25	M	1882.06
4	1	 B26	M	1861.91
4	1	 B27	M	1829.05
4	1	 B28	M	1782.12
4	1	 B29	M	1776.92
4	1	 B30	M	1718.19
4	1	 B31	M	1912.87
4	1	 B32	M	1777.54
4	1	 B33	M	1899.10
4	1	 B34	M	1839.11
4	1	 B35	M	1685.78
4	1	 B36	M	1632.86
4	1	 B37	M	1790.62
4	1	 B38	M	1568.95
4	1	 B39	M	1766.95
4	1	 B40	M	1500.21
4	1	 B41	M	1668.38
4	1	 B42	M	1415.51
4	1	 B43	M	1554.56
4	1	 B44	M	1426.46
4	1	 B45	M	1901.10
4	1	 B46	M	1795.15
4	1	 B47	M	1656.27
4	1	 B48	M	1465.40
4	1	 C01	M	1380.57
4	1	 C02	M	1516.49
4	1	 C03	M	1513.46
4	1	 C04	M	1773.64
4	1	 C05	M	1783.88
4	1	 C06	M	1694.53
4	1	 C07	M	1926.72
4	1	 C08	M	1841.47
4	1	 C09	M	1974.38
4	1	 C10	M	1661.68
4	1	 C11	M	1765.57
4	1	 C12	M	1989.48
4	1	 C13	M	1806.31
4	1	 C14	M	1783.66
4	1	 C15	M	1759.17
4	1	 C16	M	1830.11
4	1	 C17	M	1964.18
4	1	 C18	M	2094.00
4	1	 C19	M	2225.55
4	1	 C20	M	1823.13
4	1	 C21	M	1814.93
4	1	 C22	M	1825.49
4	1	 C23	M	2042.46
4	1	 C24	M	1732.30
4	1	 C25	M	2068.13
4	1	 C26	M	1976.10
4	1	 C27	M	2300.04
4	1	 C28	M	1723.23
4	1	 C29	M	1909.31
4	1	 C30	M	1793.34
4	1	 C31	M	2095.43
4	1	 C32	M	1891.19
4	1	 C33	M	1871.32
4	1	 C34	M	1854.71
4	1	 C35	M	1989.98
4	1	 C36	M	1875.94
4	1	 C37	M	1974.78
4	1	 C38	M	1711.04
4	1	 C39	M	1849.81
4	1	 C40	M	1884.93
4	1	 C41	M	1744.14
4	1	 C42	M	1755.76
4	1	 C43	M	1869.03
4	1	 C44	M	1815.52
4	1	 C45	M	1594.18
4	1	 C46	M	1586.33
4	1	 C47	M	1527.75
4	1	 C48	M	1974.51
4	1	 D01	M	1817.08
4	1	 D02	M	1872.17
4	1	 D03	M	1591.51
4	1	 D04	M	1631.67
4	1	 D05	M	1637.58
4	1	 D06	M	1833.85
4	1	 D07	M	1607.44
4	1	 D08	M	1673.70
4	1	 D09	M	1670.25
4	1	 D10	M	1889.59
4	1	 D11	M	1871.51
4	1	 D12	M	2065.42
4	1	 D13	M	2159.65
4	1	 D14	M	2038.46
4	1	 D15	M	1710.73
4	1	 D16	M	1776.19
4	1	 D17	M	1607.01
4	1	 D18	M	2117.84
4	1	 D19	M	2227.79
4	1	 D20	M	1768.76
4	1	 D21	M	2082.75
4	1	 D22	M	1811.11
4	1	 D23	M	1694.44
4	1	 D24	M	2182.33
4	1	 D25	M	1941.84
4	1	 D26	M	2025.52
4	1	 D27	M	1859.55
4	1	 D28	M	1839.05
4	1	 D29	M	1642.07
4	1	 D30	M	2015.93
