;--------------------------------------------------------------------------------
;4 Results in list format
;--------------------------------------------------------------------------------

Plate	Repeat	Well	Type	Lum 1536 Jason	
5	1	 A01	M	5764.15
5	1	 A02	M	4699.50
5	1	 A03	M	4714.76
5	1	 A04	M	3686.44
5	1	 A05	M	4292.81
5	1	 A06	M	3143.37
5	1	 A07	M	3879.03
5	1	 A08	M	4203.60
5	1	 A09	M	3897.08
5	1	 A10	M	3875.51
5	1	 A11	M	3974.63
5	1	 A12	M	3637.96
5	1	 A13	M	3530.32
5	1	 A14	M	3299.71
5	1	 A15	M	3899.97
5	1	 A16	M	3015.84
5	1	 A17	M	4155.11
5	1	 A18	M	2897.11
5	1	 A19	M	3871.59
5	1	 A20	M	3482.14
5	1	 A21	M	4092.53
5	1	 A22	M	3833.26
5	1	 A23	M	4226.14
5	1	 A24	M	3276.83
5	1	 A25	M	3801.80
5	1	 A26	M	3284.26
5	1	 A27	M	4494.77
5	1	 A28	M	2933.04
5	1	 A29	M	5086.03
5	1	 A30	M	4405.58
5	1	 A31	M	3406.52
5	1	 A32	M	3520.75
5	1	 A33	M	4762.78
5	1	 A34	M	3875.21
5	1	 A35	M	4090.02
5	1	 A36	M	4439.21
5	1	 A37	M	4796.85
5	1	 A38	M	3731.79
5	1	 A39	M	3826.15
5	1	 A40	M	3081.64
5	1	 A41	M	3863.08
5	1	 A42	M	4268.12
5	1	 A43	M	3864.96
5	1	 A44	M	2807.59
5	1	 A45	M	4730.99
5	1	 A46	M	3029.00
5	1	 A47	M	4529.33
5	1	 A48	M	4083.01
5	1	 B01	M	4007.87
5	1	 B02	M	4038.61
5	1	 B03	M	3870.44
5	1	 B04	M	3685.92
5	1	 B05	M	4133.26
5	1	 B06	M	4146.81
5	1	 B07	M	3955.03
5	1	 B08	M	2963.56
5	1	 B09	M	4373.20
5	1	 B10	M	3985.33
5	1	 B11	M	4136.87
5	1	 B12	M	3591.41
5	1	 B13	M	3943.08
5	1	 B14	M	3416.63
5	1	 B15	M	3854.94
5	1	 B16	M	4102.88
5	1	 B17	M	4003.11
5	1	 B18	M	3599.23
5	1	 B19	M	3849.69
5	1	 B20	M	3947.46
5	1	 B21	M	3510.87
5	1	 B22	M	4236.17
5	1	 B23	M	3471.39
5	1	 B24	M	4485.89
5	1	 B25	M	3617.39
5	1	 B26	M	4336.95
5	1	 B27	M	5381.21
5	1	 B28	M	3535.75
5	1	 B29	M	5071.85
5	1	 B30	M	4022.44
5	1	 B31	M	4496.93
5	1	 B32	M	3957.02
5	1	 B33	M	3937.32
5	1	 B34	M	4111.56
5	1	 B35	M	3841.47
5	1	 B36	M	3707.01
5	1	 B37	M	3759.31
5	1	 B38	M	4307.16
5	1	 B39	M	4096.07
5	1	 B40	M	3793.80
5	1	 B41	M	4027.92
5	1	 B42	M	3785.48
5	1	 B43	M	3894.08
5	1	 B44	M	4469.74
5	1	 B45	M	4757.09
5	1	 B46	M	3811.42
5	1	 B47	M	4676.45
5	1	 B48	M	2989.39
5	1	 C01	M	3850.48
5	1	 C02	M	4350.15
5	1	 C03	M	3681.25
5	1	 C04	M	3845.26
5	1	 C05	M	3551.75
5	1	 C06	M	3683.60
5	1	 C07	M	3653.16
5	1	 C08	M	3176.65
5	1	 C09	M	3893.64
5	1	 C10	M	3992.26
5	1	 C11	M	4385.63
5	1	 C12	M	3836.95
5	1	 C13	M	3250.14
5	1	 C14	M	3930.92
5	1	 C15	M	4195.32
5	1	 C16	M	3952.93
5	1	 C17	M	3375.61
5	1	 C18	M	3642.55
5	1	 C19	M	4584.17
5	1	 C20	M	3622.64
5	1	 C21	M	4102.46
5	1	 C22	M	3934.18
5	1	 C23	M	3524.43
5	1	 C24	M	3788.05
5	1	 C25	M	4132.71
5	1	 C26	M	3438.48
5	1	 C27	M	3982.00
5	1	 C28	M	3785.28
5	1	 C29	M	3928.92
5	1	 C30	M	3749.18
5	1	 C31	M	3741.17
5	1	 C32	M	3821.36
5	1	 C33	M	4795.86
5	1	 C34	M	3633.79
5	1	 C35	M	3417.33
5	1	 C36	M	3942.22
5	1	 C37	M	3975.47
5	1	 C38	M	3786.40
5	1	 C39	M	4342.01
5	1	 C40	M	3953.28
5	1	 C41	M	3561.47
5	1	 C42	M	3912.39
5	1	 C43	M	3998.96
5	1	 C44	M	3733.51
5	1	 C45	M	3672.53
5	1	 C46	M	4171.69
5	1	 C47	M	4398.41
5	1	 C48	M	3223.59
5	1	 D01	M	4105.12
5	1	 D02	M	4125.31
5	1	 D03	M	4027.57
5	1	 D04	M	3893.81
5	1	 D05	M	3502.50
5	1	 D06	M	4173.59
5	1	 D07	M	3116.38
5	1	 D08	M	4029.04
5	1	 D09	M	3545.97
5	1	 D10	M	3763.64
5	1	 D11	M	3327.36
5	1	 D12	M	4063.60
5	1	 D13	M	3494.73
5	1	 D14	M	3891.34
5	1	 D15	M	3676.47
5	1	 D16	M	4261.03
5	1	 D17	M	3596.68
5	1	 D18	M	3549.43
5	1	 D19	M	3757.85
5	1	 D20	M	3849.43
5	1	 D21	M	3617.39
5	1	 D22	M	3666.88
5	1	 D23	M	4483.63
5	1	 D24	M	3844.05
5	1	 D25	M	4183.88
5	1	 D26	M	3859.00
5	1	 D27	M	3666.48
5	1	 D28	M	4207.19
5	1	 D29	M	4335.40
5	1	 D30	M	3969.24
5	1	 D31	M	3913.98
5	1	 D32	M	4065.35
5	1	 D33	M	4057.99
5	1	 D34	M	3846.29
5	1	 D35	M	3586.58
5	1	 D36	M	4192.93
5	1	 D37	M	3933.27
5	1	 D38	M	3574.30
5	1	 D39	M	3636.35
5	1	 D40	M	3912.60
5	1	 D41	M	4432.38
5	1	 D42	M	4076.62
5	1	 D43	M	3903.83
5	1	 D44	M	4237.50
5	1	 D45	M	3637.48
5	1	 D46	M	4075.82
5	1	 D47	M	4148.43
5	1	 D48	M	4109.76
5	1	 E01	M	4648.08
5	1	 E02	M	3933.81
5	1	 E03	M	3232.30
5	1	 E04	M	3351.16
5	1	 E05	M	3820.97
5	1	 E06	M	3603.09
5	1	 E07	M	4055.49
5	1	 E08	M	3219.55
5	1	 E09	M	3794.59
5	1	 E10	M	4039.56
5	1	 E11	M	4226.37
5	1	 E12	M	3581.47
5	1	 E13	M	3250.99
5	1	 E14	M	3906.47
5	1	 E15	M	3842.31
5	1	 E16	M	3689.84
5	1	 E17	M	3229.93
5	1	 E18	M	3744.64
5	1	 E19	M	3595.97
5	1	 E20	M	3674.44
5	1	 E21	M	3769.38
5	1	 E22	M	2824.92
5	1	 E23	M	3647.48
5	1	 E24	M	3948.53
5	1	 E25	M	3962.25
5	1	 E26	M	4061.95
5	1	 E27	M	4406.00
5	1	 E28	M	4195.47
5	1	 E29	M	4255.85
5	1	 E30	M	3802.43
5	1	 E31	M	3794.04
5	1	 E32	M	3641.07
5	1	 E33	M	3466.17
5	1	 E34	M	3581.10
5	1	 E35	M	3950.81
5	1	 E36	M	3957.35
5	1	 E37	M	3546.58
5	1	 E38	M	3559.09
5	1	 E39	M	3904.45
5	1	 E40	M	3109.09
5	1	 E41	M	3654.36
5	1	 E42	M	3537.76
5	1	 E43	M	3521.36
5	1	 E44	M	3674.48
5	1	 E45	M	4045.66
5	1	 E46	M	4409.32
5	1	 E47	M	3888.89
5	1	 E48	M	3124.48
5	1	 F01	M	3661.55
5	1	 F02	M	3860.69
5	1	 F03	M	3168.83
5	1	 F04	M	3110.18
5	1	 F05	M	3715.88
5	1	 F06	M	3972.27
5	1	 F07	M	3568.63
5	1	 F08	M	3510.03
5	1	 F09	M	4301.89
5	1	 F10	M	3907.77
5	1	 F11	M	3562.91
5	1	 F12	M	3771.53
5	1	 F13	M	4030.32
5	1	 F14	M	3521.24
5	1	 F15	M	3939.66
5	1	 F16	M	3894.11
5	1	 F17	M	3600.85
5	1	 F18	M	4035.83
5	1	 F19	M	3833.38
5	1	 F20	M	4045.20
5	1	 F21	M	3922.63
5	1	 F22	M	3716.61
5	1	 F23	M	4205.74
5	1	 F24	M	3684.43
5	1	 F25	M	4222.76
5	1	 F26	M	4162.93
5	1	 F27	M	4012.64
5	1	 F28	M	4198.06
5	1	 F29	M	4381.57
5	1	 F30	M	3242.43
5	1	 F31	M	3527.63
5	1	 F32	M	4243.84
5	1	 F33	M	3680.37
5	1	 F34	M	3777.97
5	1	 F35	M	4035.19
5	1	 F36	M	4086.20
5	1	 F37	M	3809.37
5	1	 F38	M	3924.25
5	1	 F39	M	4034.77
5	1	 F40	M	3510.73
5	1	 F41	M	4340.62
5	1	 F42	M	3737.97
5	1	 F43	M	3690.52
5	1	 F44	M	3549.37
5	1	 F45	M	4407.50
5	1	 F46	M	3098.10
5	1	 F47	M	4332.04
5	1	 F48	M	3951.07
5	1	 G01	M	3391.94
5	1	 G02	M	3805.03
5	1	 G03	M	3510.60
5	1	 G04	M	3981.51
5	1	 G05	M	3811.77
5	1	 G06	M	3464.63
5	1	 G07	M	3856.21
5	1	 G08	M	3744.35
5	1	 G09	M	3250.48
5	1	 G10	M	3885.54
5	1	 G11	M	3976.30
5	1	 G12	M	3943.30
5	1	 G13	M	3419.94
5	1	 G14	M	4233.24
5	1	 G15	M	4143.71
5	1	 G16	M	3656.90
5	1	 G17	M	4053.42
5	1	 G18	M	4462.47
5	1	 G19	M	3905.59
5	1	 G20	M	3343.45
5	1	 G21	M	3712.78
5	1	 G22	M	4331.84
5	1	 G23	M	3326.60
5	1	 G24	M	3693.49
5	1	 G25	M	3484.61
5	1	 G26	M	4197.83
5	1	 G27	M	3301.98
5	1	 G28	M	4171.06
5	1	 G29	M	4268.07
5	1	 G30	M	3894.92
5	1	 G31	M	3944.24
5	1	 G32	M	4176.39
5	1	 G33	M	3698.65
5	1	 G34	M	4340.43
5	1	 G35	M	4155.43
5	1	 G36	M	4194.03
5	1	 G37	M	3877.56
5	1	 G38	M	3823.97
5	1	 G39	M	4004.35
5	1	 G40	M	4126.92
5	1	 G41	M	3774.30
5	1	 G42	M	3767.14
5	1	 G43	M	3745.22
5	1	 G44	M	3860.55
5	1	 G45	M	3772.52
5	1	 G46	M	3343.68
5	1	 G47	M	3873.80
5	1	 G48	M	4479.47
5	1	 H01	M	4053.31
5	1	 H02	M	3532.94
5	1	 H03	M	4844.47
5	1	 H04	M	4322.39
5	1	 H05	M	4031.36
5	1	 H06	M	3660.35
5	1	 H07	M	3222.55
5	1	 H08	M	3370.40
5	1	 H09	M	3311.41
5	1	 H10	M	4208.48
5	1	 H11	M	3480.66
5	1	 H12	M	3991.26
5	1	 H13	M	4038.80
5	1	 H14	M	3958.78
5	1	 H15	M	3823.67
5	1	 H16	M	4001.55
5	1	 H17	M	3936.04
5	1	 H18	M	4396.08
5	1	 H19	M	3979.26
5	1	 H20	M	3926.26
5	1	 H21	M	3669.84
5	1	 H22	M	4358.69
5	1	 H23	M	4293.87
5	1	 H24	M	3818.24
5	1	 H25	M	4305.80
5	1	 H26	M	4088.74
5	1	 H27	M	4479.50
5	1	 H28	M	3819.33
5	1	 H29	M	4296.87
5	1	 H30	M	3637.88
5	1	 H31	M	3772.64
5	1	 H32	M	4150.33
5	1	 H33	M	4164.96
5	1	 H34	M	4217.90
5	1	 H35	M	4389.97
5	1	 H36	M	4386.32
5	1	 H37	M	4146.83
5	1	 H38	M	4326.71
5	1	 H39	M	4560.10
5	1	 H40	M	4344.51
5	1	 H41	M	4633.29
5	1	 H42	M	4531.02
5	1	 H43	M	3997.60
5	1	 H44	M	4030.95
5	1	 H45	M	3733.55
5	1	 H46	M	3658.70
5	1	 H47	M	3569.75
5	1	 H48	M	3475.55
5	1	 I01	M	3888.37
5	1	 I02	M	4069.43
5	1	 I03	M	3456.53
5	1	 I04	M	3710.79
5	1	 I05	M	2984.02
5	1	 I06	M	3241.29
5	1	 I07	M	3527.05
5	1	 I08	M	3730.57
5	1	 I09	M	3400.80
5	1	 I10	M	3558.29
5	1	 I11	M	3617.63
5	1	 I12	M	3689.24
5	1	 I13	M	3732.15
5	1	 I14	M	3653.64
5	1	 I15	M	3913.20
5	1	 I16	M	3748.91
5	1	 I17	M	4053.45
5	1	 I18	M	3306.68
5	1	 I19	M	3651.36
5	1	 I20	M	4310.79
5	1	 I21	M	3986.44
5	1	 I22	M	3757.47
5	1	 I23	M	4046.01
5	1	 I24	M	4145.00
5	1	 I25	M	4032.46
5	1	 I26	M	3853.77
5	1	 I27	M	4051.93
5	1	 I28	M	4065.19
5	1	 I29	M	3703.42
5	1	 I30	M	3923.10
5	1	 I31	M	3623.86
5	1	 I32	M	3624.80
5	1	 I33	M	3714.89
5	1	 I34	M	4179.50
5	1	 I35	M	3945.28
5	1	 I36	M	3591.25
5	1	 I37	M	3807.36
5	1	 I38	M	3989.83
5	1	 I39	M	4220.67
5	1	 I40	M	4327.46
5	1	 I41	M	3725.91
5	1	 I42	M	4180.88
5	1	 I43	M	4271.20
5	1	 I44	M	4337.59
5	1	 I45	M	3042.37
5	1	 I46	M	3988.25
5	1	 I47	M	3571.87
5	1	 I48	M	3983.82
5	1	 J01	M	3994.48
5	1	 J02	M	3800.07
5	1	 J03	M	3703.26
5	1	 J04	M	3880.31
5	1	 J05	M	3671.71
5	1	 J06	M	3665.99
5	1	 J07	M	3297.32
5	1	 J08	M	3878.54
5	1	 J09	M	3005.53
5	1	 J10	M	3681.90
5	1	 J11	M	3800.38
5	1	 J12	M	3684.06
5	1	 J13	M	4109.60
5	1	 J14	M	3856.02
5	1	 J15	M	3950.07
5	1	 J16	M	3608.54
5	1	 J17	M	3938.76
5	1	 J18	M	3961.04
5	1	 J19	M	3468.55
5	1	 J20	M	3913.93
5	1	 J21	M	4468.84
5	1	 J22	M	3833.95
5	1	 J23	M	4240.88
5	1	 J24	M	3890.11
5	1	 J25	M	3916.95
5	1	 J26	M	4370.95
5	1	 J27	M	4093.97
5	1	 J28	M	4225.51
5	1	 J29	M	4083.34
5	1	 J30	M	4217.19
5	1	 J31	M	4022.75
5	1	 J32	M	3906.46
5	1	 J33	M	3677.48
5	1	 J34	M	4140.10
5	1	 J35	M	4366.86
5	1	 J36	M	4334.43
5	1	 J37	M	3851.24
5	1	 J38	M	3647.48
5	1	 J39	M	4553.84
5	1	 J40	M	4141.02
5	1	 J41	M	4158.00
5	1	 J42	M	3782.43
5	1	 J43	M	4470.19
5	1	 J44	M	3762.80
5	1	 J45	M	3542.26
5	1	 J46	M	4268.93
5	1	 J47	M	4103.75
5	1	 J48	M	3221.67
5	1	 K01	M	4505.83
5	1	 K02	M	4915.53
5	1	 K03	M	3611.41
5	1	 K04	M	3925.51
5	1	 K05	M	3703.38
5	1	 K06	M	3428.89
5	1	 K07	M	3534.52
5	1	 K08	M	3685.23
5	1	 K09	M	3720.81
5	1	 K10	M	3505.67
5	1	 K11	M	3286.61
5	1	 K12	M	3735.45
5	1	 K13	M	4027.96
5	1	 K14	M	3643.15
5	1	 K15	M	4017.27
5	1	 K16	M	3937.00
5	1	 K17	M	3952.48
5	1	 K18	M	4182.75
5	1	 K19	M	4342.63
5	1	 K20	M	4127.91
5	1	 K21	M	3726.46
5	1	 K22	M	3792.27
5	1	 K23	M	3623.63
5	1	 K24	M	4102.00
5	1	 K25	M	4062.45
5	1	 K26	M	3661.06
5	1	 K27	M	3576.94
5	1	 K28	M	4578.12
5	1	 K29	M	4670.84
5	1	 K30	M	4033.93
5	1	 K31	M	4269.23
5	1	 K32	M	4252.94
5	1	 K33	M	4201.68
5	1	 K34	M	4322.01
5	1	 K35	M	3533.14
5	1	 K36	M	4750.28
5	1	 K37	M	4328.68
5	1	 K38	M	4386.99
5	1	 K39	M	4563.56
5	1	 K40	M	3971.33
5	1	 K41	M	3961.50
5	1	 K42	M	4313.42
5	1	 K43	M	4191.75
5	1	 K44	M	4555.82
5	1	 K45	M	3643.21
5	1	 K46	M	3898.93
5	1	 K47	M	3857.07
5	1	 K48	M	4571.68
5	1	 L01	M	4935.25
5	1	 L02	M	3874.05
5	1	 L03	M	4448.26
5	1	 L04	M	3795.90
5	1	 L05	M	3099.11
5	1	 L06	M	3817.53
5	1	 L07	M	3404.25
5	1	 L08	M	3906.62
5	1	 L09	M	3552.22
5	1	 L10	M	4128.61
5	1	 L11	M	3333.05
5	1	 L12	M	3945.05
5	1	 L13	M	3586.78
5	1	 L14	M	4193.25
5	1	 L15	M	3781.31
5	1	 L16	M	3656.33
5	1	 L17	M	3383.37
5	1	 L18	M	3270.22
