;--------------------------------------------------------------------------------
;4 Results in list format
;--------------------------------------------------------------------------------

Plate	Repeat	Well	Type	Lum 1536 Jason	
18	1	 A01	M	2453.45
18	1	 A02	M	335.33
18	1	 A03	M	503.90
18	1	 A04	M	540.15
18	1	 A05	M	799.20
18	1	 A06	M	1146.84
18	1	 A07	M	1508.85
18	1	 A08	M	2236.11
18	1	 A09	M	2260.12
18	1	 A10	M	2407.54
18	1	 A11	M	2479.06
18	1	 A12	M	2616.86
18	1	 A13	M	2519.79
18	1	 A14	M	2591.55
18	1	 A15	M	2528.64
18	1	 A16	M	2576.42
18	1	 A17	M	2469.93
18	1	 A18	M	2579.78
18	1	 A19	M	2482.74
18	1	 A20	M	2528.20
18	1	 A21	M	2523.02
18	1	 A22	M	2545.32
18	1	 A23	M	2598.60
18	1	 A24	M	2599.79
18	1	 A25	M	2311.05
18	1	 A26	M	741.35
18	1	 A27	M	824.54
18	1	 A28	M	893.20
18	1	 A29	M	1015.23
18	1	 A30	M	1448.56
18	1	 A31	M	2059.41
18	1	 A32	M	2268.10
18	1	 A33	M	2478.16
18	1	 A34	M	2496.66
18	1	 A35	M	2525.28
18	1	 A36	M	2614.09
18	1	 A37	M	2558.30
18	1	 A38	M	2614.86
18	1	 A39	M	2628.66
18	1	 A40	M	2776.81
18	1	 A41	M	2638.32
18	1	 A42	M	2835.13
18	1	 A43	M	2904.12
18	1	 A44	M	2674.70
18	1	 A45	M	2971.81
18	1	 A46	M	2613.15
18	1	 A47	M	2427.48
18	1	 A48	M	2020.04
18	1	 B01	M	2618.32
18	1	 B02	M	2554.84
18	1	 B03	M	2468.90
18	1	 B04	M	2415.44
18	1	 B05	M	2471.41
18	1	 B06	M	2405.41
18	1	 B07	M	2376.19
18	1	 B08	M	2418.82
18	1	 B09	M	2501.71
18	1	 B10	M	2460.25
18	1	 B11	M	2462.34
18	1	 B12	M	2434.95
18	1	 B13	M	2528.95
18	1	 B14	M	2429.44
18	1	 B15	M	2442.84
18	1	 B16	M	2418.04
18	1	 B17	M	2457.90
18	1	 B18	M	2412.75
18	1	 B19	M	2369.85
18	1	 B20	M	2554.39
18	1	 B21	M	2401.84
18	1	 B22	M	2397.31
18	1	 B23	M	2594.76
18	1	 B24	M	2422.36
18	1	 B25	M	2310.65
18	1	 B26	M	2286.33
18	1	 B27	M	2434.99
18	1	 B28	M	2469.77
18	1	 B29	M	2407.80
18	1	 B30	M	2462.86
18	1	 B31	M	2397.59
18	1	 B32	M	2287.48
18	1	 B33	M	2379.94
18	1	 B34	M	2425.33
18	1	 B35	M	2397.13
18	1	 B36	M	2326.31
18	1	 B37	M	2251.97
18	1	 B38	M	2358.85
18	1	 B39	M	2309.17
18	1	 B40	M	2089.87
18	1	 B41	M	2344.92
18	1	 B42	M	2364.00
18	1	 B43	M	2475.27
18	1	 B44	M	2333.72
18	1	 B45	M	2434.68
18	1	 B46	M	2441.25
18	1	 B47	M	2619.78
18	1	 B48	M	2482.89
18	1	 C01	M	2740.13
18	1	 C02	M	2566.11
18	1	 C03	M	2506.56
18	1	 C04	M	2501.92
18	1	 C05	M	2502.07
18	1	 C06	M	2572.01
18	1	 C07	M	2486.84
18	1	 C08	M	2441.26
18	1	 C09	M	2454.86
18	1	 C10	M	2520.77
18	1	 C11	M	2445.46
18	1	 C12	M	2416.77
18	1	 C13	M	2403.61
18	1	 C14	M	2497.16
18	1	 C15	M	2459.45
18	1	 C16	M	2439.70
18	1	 C17	M	2478.33
18	1	 C18	M	2415.34
18	1	 C19	M	2502.57
18	1	 C20	M	2548.44
18	1	 C21	M	2430.31
18	1	 C22	M	2427.67
18	1	 C23	M	2524.49
18	1	 C24	M	2439.53
18	1	 C25	M	2337.85
18	1	 C26	M	2404.69
18	1	 C27	M	2416.99
18	1	 C28	M	2266.11
18	1	 C29	M	2386.87
18	1	 C30	M	2443.10
18	1	 C31	M	2385.09
18	1	 C32	M	2280.04
18	1	 C33	M	2290.93
18	1	 C34	M	2357.52
18	1	 C35	M	2386.97
18	1	 C36	M	2366.37
18	1	 C37	M	2415.24
18	1	 C38	M	2423.91
18	1	 C39	M	2264.70
18	1	 C40	M	2285.58
18	1	 C41	M	2308.48
18	1	 C42	M	2189.81
18	1	 C43	M	2298.93
18	1	 C44	M	2330.59
18	1	 C45	M	2338.69
18	1	 C46	M	2365.72
18	1	 C47	M	2417.68
18	1	 C48	M	2565.39
18	1	 D01	M	2939.90
18	1	 D02	M	2572.41
18	1	 D03	M	2504.44
18	1	 D04	M	2464.45
18	1	 D05	M	2587.82
18	1	 D06	M	2389.66
18	1	 D07	M	2575.72
18	1	 D08	M	2396.55
18	1	 D09	M	2487.69
18	1	 D10	M	2540.85
18	1	 D11	M	2360.30
18	1	 D12	M	2435.25
18	1	 D13	M	2481.32
18	1	 D14	M	2465.61
18	1	 D15	M	2553.69
18	1	 D16	M	2400.76
18	1	 D17	M	2447.07
18	1	 D18	M	2292.95
18	1	 D19	M	2488.62
18	1	 D20	M	2413.04
18	1	 D21	M	2472.80
18	1	 D22	M	2490.52
18	1	 D23	M	2500.58
18	1	 D24	M	2318.56
18	1	 D25	M	2441.31
18	1	 D26	M	2420.87
18	1	 D27	M	2570.73
18	1	 D28	M	2408.08
18	1	 D29	M	2399.15
18	1	 D30	M	2480.13
