;--------------------------------------------------------------------------------
;4 Results in list format
;--------------------------------------------------------------------------------

Plate	Repeat	Well	Type	Lum 1536 Jason	
5	1	 A01	M	2030.23
5	1	 A02	M	2937.50
5	1	 A03	M	2707.27
5	1	 A04	M	2626.59
5	1	 A05	M	2403.55
5	1	 A06	M	2702.85
5	1	 A07	M	3351.64
5	1	 A08	M	3020.45
5	1	 A09	M	3874.65
5	1	 A10	M	3352.44
5	1	 A11	M	2955.72
5	1	 A12	M	3370.46
5	1	 A13	M	4334.85
5	1	 A14	M	3699.08
5	1	 A15	M	4511.40
5	1	 A16	M	3853.90
5	1	 A17	M	2932.66
5	1	 A18	M	3147.23
5	1	 A19	M	4479.88
5	1	 A20	M	3212.64
5	1	 A21	M	3656.65
5	1	 A22	M	3170.48
5	1	 A23	M	4214.78
5	1	 A24	M	3884.74
5	1	 A25	M	2863.47
5	1	 A26	M	3473.73
5	1	 A27	M	3586.09
5	1	 A28	M	3646.23
5	1	 A29	M	3263.02
5	1	 A30	M	2969.67
5	1	 A31	M	3144.15
5	1	 A32	M	2517.91
5	1	 A33	M	3528.81
5	1	 A34	M	3661.52
5	1	 A35	M	4078.52
5	1	 A36	M	2759.96
5	1	 A37	M	4014.45
5	1	 A38	M	3447.54
5	1	 A39	M	3592.19
5	1	 A40	M	2807.39
5	1	 A41	M	3940.02
5	1	 A42	M	4817.98
5	1	 A43	M	3782.30
5	1	 A44	M	560.06
5	1	 A45	M	4187.25
5	1	 A46	M	2600.10
5	1	 A47	M	3567.51
5	1	 A48	M	1737.49
5	1	 B01	M	2462.90
5	1	 B02	M	1922.81
5	1	 B03	M	3091.50
5	1	 B04	M	4182.68
5	1	 B05	M	5668.95
5	1	 B06	M	6459.25
5	1	 B07	M	5226.95
5	1	 B08	M	7449.38
5	1	 B09	M	7578.64
5	1	 B10	M	7600.94
5	1	 B11	M	8284.23
5	1	 B12	M	7707.18
5	1	 B13	M	7581.91
5	1	 B14	M	7610.73
5	1	 B15	M	5185.99
5	1	 B16	M	6330.55
5	1	 B17	M	7186.19
5	1	 B18	M	7472.58
5	1	 B19	M	7850.79
5	1	 B20	M	7324.12
5	1	 B21	M	8473.74
5	1	 B22	M	7734.62
5	1	 B23	M	8262.81
5	1	 B24	M	7611.94
5	1	 B25	M	7952.35
5	1	 B26	M	6702.05
5	1	 B27	M	5655.12
5	1	 B28	M	7118.14
5	1	 B29	M	7530.10
5	1	 B30	M	7221.81
5	1	 B31	M	7511.90
5	1	 B32	M	6940.18
5	1	 B33	M	7007.93
5	1	 B34	M	7377.15
5	1	 B35	M	8210.97
5	1	 B36	M	7105.11
5	1	 B37	M	7790.20
5	1	 B38	M	6757.52
5	1	 B39	M	7657.66
5	1	 B40	M	6863.33
5	1	 B41	M	8088.22
5	1	 B42	M	6249.74
5	1	 B43	M	7837.16
5	1	 B44	M	7137.19
5	1	 B45	M	7958.69
5	1	 B46	M	6771.82
5	1	 B47	M	5190.45
5	1	 B48	M	2942.98
5	1	 C01	M	2586.28
5	1	 C02	M	298.91
5	1	 C03	M	505.72
5	1	 C04	M	2356.82
5	1	 C05	M	3838.92
5	1	 C06	M	5581.79
5	1	 C07	M	6889.05
5	1	 C08	M	7833.88
5	1	 C09	M	7701.30
5	1	 C10	M	8277.73
5	1	 C11	M	7945.42
5	1	 C12	M	8259.22
5	1	 C13	M	7943.51
5	1	 C14	M	7836.47
5	1	 C15	M	8056.56
5	1	 C16	M	7744.34
5	1	 C17	M	7501.85
5	1	 C18	M	7846.06
5	1	 C19	M	7811.93
5	1	 C20	M	8305.59
5	1	 C21	M	7867.20
5	1	 C22	M	8045.59
5	1	 C23	M	8070.70
5	1	 C24	M	8461.25
5	1	 C25	M	6862.32
5	1	 C26	M	720.52
5	1	 C27	M	1294.42
5	1	 C28	M	2614.91
5	1	 C29	M	4161.43
5	1	 C30	M	6335.98
5	1	 C31	M	7438.07
5	1	 C32	M	7957.72
5	1	 C33	M	7951.13
5	1	 C34	M	8099.35
5	1	 C35	M	8069.82
5	1	 C36	M	8530.78
5	1	 C37	M	7726.93
5	1	 C38	M	8048.58
5	1	 C39	M	7563.58
5	1	 C40	M	8200.99
5	1	 C41	M	8072.95
5	1	 C42	M	8229.03
5	1	 C43	M	8167.95
5	1	 C44	M	8050.21
5	1	 C45	M	7871.13
5	1	 C46	M	8134.30
5	1	 C47	M	6016.27
5	1	 C48	M	3903.99
5	1	 D01	M	2546.56
5	1	 D02	M	2808.53
5	1	 D03	M	7404.67
5	1	 D04	M	7991.05
5	1	 D05	M	7943.40
5	1	 D06	M	8059.99
5	1	 D07	M	8181.35
5	1	 D08	M	8292.86
5	1	 D09	M	8482.46
5	1	 D10	M	7803.92
5	1	 D11	M	8119.59
5	1	 D12	M	7855.18
5	1	 D13	M	8028.57
5	1	 D14	M	8173.49
5	1	 D15	M	7738.18
5	1	 D16	M	8178.55
5	1	 D17	M	7877.61
5	1	 D18	M	7902.87
5	1	 D19	M	7835.69
5	1	 D20	M	7732.04
5	1	 D21	M	8177.00
5	1	 D22	M	8129.93
5	1	 D23	M	8024.86
5	1	 D24	M	7543.39
5	1	 D25	M	8090.33
5	1	 D26	M	8083.90
5	1	 D27	M	7751.35
5	1	 D28	M	8026.55
5	1	 D29	M	7850.60
5	1	 D30	M	7907.29
5	1	 D31	M	7279.35
5	1	 D32	M	7371.77
5	1	 D33	M	7876.57
5	1	 D34	M	7818.77
5	1	 D35	M	7778.29
5	1	 D36	M	8005.86
5	1	 D37	M	8106.19
5	1	 D38	M	7824.02
5	1	 D39	M	7884.67
5	1	 D40	M	7791.29
5	1	 D41	M	8064.44
5	1	 D42	M	7797.31
5	1	 D43	M	7455.29
5	1	 D44	M	7821.20
5	1	 D45	M	8438.12
5	1	 D46	M	7999.45
5	1	 D47	M	6006.46
5	1	 D48	M	4273.17
5	1	 E01	M	3754.03
5	1	 E02	M	880.61
5	1	 E03	M	2402.47
5	1	 E04	M	3514.19
5	1	 E05	M	5694.15
5	1	 E06	M	7501.21
5	1	 E07	M	8054.56
5	1	 E08	M	8124.81
5	1	 E09	M	8008.03
5	1	 E10	M	7890.28
5	1	 E11	M	8454.99
5	1	 E12	M	7941.11
5	1	 E13	M	8067.60
5	1	 E14	M	7918.29
5	1	 E15	M	7651.25
5	1	 E16	M	8077.49
5	1	 E17	M	7855.81
5	1	 E18	M	8358.05
5	1	 E19	M	8048.25
5	1	 E20	M	8316.54
5	1	 E21	M	8174.21
5	1	 E22	M	8155.60
5	1	 E23	M	8357.39
5	1	 E24	M	7921.36
5	1	 E25	M	7456.52
5	1	 E26	M	2732.34
5	1	 E27	M	3462.30
5	1	 E28	M	4620.70
5	1	 E29	M	5137.28
5	1	 E30	M	7197.25
5	1	 E31	M	7932.77
5	1	 E32	M	8268.17
5	1	 E33	M	8297.34
5	1	 E34	M	8168.48
5	1	 E35	M	8028.55
5	1	 E36	M	8134.73
5	1	 E37	M	7580.03
5	1	 E38	M	7982.20
5	1	 E39	M	7855.59
5	1	 E40	M	8097.64
5	1	 E41	M	8138.30
5	1	 E42	M	7666.12
5	1	 E43	M	8095.19
5	1	 E44	M	8055.27
5	1	 E45	M	7755.22
5	1	 E46	M	7875.02
5	1	 E47	M	6511.42
5	1	 E48	M	3755.49
5	1	 F01	M	4502.99
5	1	 F02	M	886.61
5	1	 F03	M	2015.51
5	1	 F04	M	3278.79
5	1	 F05	M	3816.93
5	1	 F06	M	6468.94
5	1	 F07	M	7978.39
5	1	 F08	M	8023.70
5	1	 F09	M	7933.12
5	1	 F10	M	7944.30
5	1	 F11	M	8090.58
5	1	 F12	M	8214.55
5	1	 F13	M	8205.41
5	1	 F14	M	8441.69
