;--------------------------------------------------------------------------------
;4 Results in list format
;--------------------------------------------------------------------------------

Plate	Repeat	Well	Type	Lum 1536 Jason	
6	1	 A01	M	2934.28
6	1	 A02	M	2706.46
6	1	 A03	M	2694.67
6	1	 A04	M	2731.31
6	1	 A05	M	2601.51
6	1	 A06	M	2652.99
6	1	 A07	M	2575.55
6	1	 A08	M	2668.47
6	1	 A09	M	2603.94
6	1	 A10	M	2772.30
6	1	 A11	M	2670.79
6	1	 A12	M	2601.27
6	1	 A13	M	2445.61
6	1	 A14	M	2720.96
6	1	 A15	M	2629.63
6	1	 A16	M	2496.08
6	1	 A17	M	2471.63
6	1	 A18	M	2581.52
6	1	 A19	M	2610.69
6	1	 A20	M	2748.58
6	1	 A21	M	2736.22
6	1	 A22	M	2579.78
6	1	 A23	M	2449.74
6	1	 A24	M	2598.07
6	1	 A25	M	2571.34
6	1	 A26	M	2585.69
6	1	 A27	M	2591.29
6	1	 A28	M	2567.94
6	1	 A29	M	2575.33
6	1	 A30	M	2539.16
6	1	 A31	M	2635.09
6	1	 A32	M	2681.34
6	1	 A33	M	2529.56
6	1	 A34	M	2754.03
6	1	 A35	M	2576.19
6	1	 A36	M	2661.58
6	1	 A37	M	2629.31
6	1	 A38	M	2509.46
6	1	 A39	M	2482.66
6	1	 A40	M	2710.72
6	1	 A41	M	2649.19
6	1	 A42	M	2543.27
6	1	 A43	M	2666.27
6	1	 A44	M	2868.24
6	1	 A45	M	2628.80
6	1	 A46	M	2856.70
6	1	 A47	M	2878.58
6	1	 A48	M	2844.68
6	1	 B01	M	2920.68
6	1	 B02	M	2595.26
6	1	 B03	M	2664.35
6	1	 B04	M	2568.27
6	1	 B05	M	2532.81
6	1	 B06	M	2571.40
6	1	 B07	M	2505.60
6	1	 B08	M	2563.19
6	1	 B09	M	2418.46
6	1	 B10	M	2619.35
6	1	 B11	M	2570.53
6	1	 B12	M	2305.59
6	1	 B13	M	2489.82
6	1	 B14	M	2571.63
6	1	 B15	M	2377.77
6	1	 B16	M	2523.40
6	1	 B17	M	2535.18
6	1	 B18	M	2293.29
6	1	 B19	M	2514.71
6	1	 B20	M	2569.76
6	1	 B21	M	2595.78
6	1	 B22	M	2507.33
6	1	 B23	M	2540.05
6	1	 B24	M	2256.95
6	1	 B25	M	2543.79
6	1	 B26	M	2489.76
6	1	 B27	M	2371.20
6	1	 B28	M	2478.12
6	1	 B29	M	2526.53
6	1	 B30	M	2417.49
6	1	 B31	M	2548.26
6	1	 B32	M	2403.42
6	1	 B33	M	2484.11
6	1	 B34	M	2384.92
6	1	 B35	M	2309.98
6	1	 B36	M	2304.52
6	1	 B37	M	2257.74
6	1	 B38	M	2330.58
6	1	 B39	M	2475.72
6	1	 B40	M	2372.11
6	1	 B41	M	2434.53
6	1	 B42	M	2381.15
6	1	 B43	M	2533.98
6	1	 B44	M	2440.25
6	1	 B45	M	2523.92
6	1	 B46	M	2571.15
6	1	 B47	M	2703.77
6	1	 B48	M	2638.83
6	1	 C01	M	2938.82
6	1	 C02	M	2658.41
6	1	 C03	M	2494.47
6	1	 C04	M	2437.74
6	1	 C05	M	2477.19
6	1	 C06	M	2469.23
6	1	 C07	M	2547.58
6	1	 C08	M	2406.08
6	1	 C09	M	2543.47
6	1	 C10	M	2513.44
6	1	 C11	M	2514.87
6	1	 C12	M	2495.90
6	1	 C13	M	2396.38
6	1	 C14	M	2416.77
6	1	 C15	M	2573.20
6	1	 C16	M	2414.78
6	1	 C17	M	2330.14
6	1	 C18	M	2356.43
6	1	 C19	M	2501.96
6	1	 C20	M	2469.05
6	1	 C21	M	2582.52
6	1	 C22	M	2641.27
6	1	 C23	M	2519.52
6	1	 C24	M	2426.16
6	1	 C25	M	2384.52
6	1	 C26	M	2404.95
6	1	 C27	M	2676.92
6	1	 C28	M	2559.86
6	1	 C29	M	2517.70
6	1	 C30	M	2427.71
6	1	 C31	M	2350.38
6	1	 C32	M	2561.12
6	1	 C33	M	2505.96
6	1	 C34	M	2428.02
6	1	 C35	M	2572.10
6	1	 C36	M	2366.13
6	1	 C37	M	2511.25
6	1	 C38	M	2601.14
6	1	 C39	M	2389.98
6	1	 C40	M	2468.86
6	1	 C41	M	2295.71
6	1	 C42	M	2369.30
6	1	 C43	M	2577.52
6	1	 C44	M	2523.58
6	1	 C45	M	2527.58
6	1	 C46	M	2591.74
6	1	 C47	M	2539.52
6	1	 C48	M	2465.97
6	1	 D01	M	2620.08
6	1	 D02	M	2328.75
6	1	 D03	M	2520.53
6	1	 D04	M	2578.65
6	1	 D05	M	2453.52
6	1	 D06	M	2321.42
6	1	 D07	M	2397.76
6	1	 D08	M	2573.07
6	1	 D09	M	2724.92
6	1	 D10	M	2540.57
6	1	 D11	M	2458.66
6	1	 D12	M	2486.02
6	1	 D13	M	2432.44
6	1	 D14	M	2485.87
6	1	 D15	M	2469.47
6	1	 D16	M	2505.29
6	1	 D17	M	2434.28
6	1	 D18	M	2485.88
6	1	 D19	M	2603.80
6	1	 D20	M	2483.44
6	1	 D21	M	2469.99
6	1	 D22	M	2352.91
6	1	 D23	M	2635.36
6	1	 D24	M	2512.31
6	1	 D25	M	2525.17
6	1	 D26	M	2368.90
6	1	 D27	M	2608.85
6	1	 D28	M	2453.25
6	1	 D29	M	2479.17
6	1	 D30	M	2498.05
6	1	 D31	M	2556.99
6	1	 D32	M	2529.19
6	1	 D33	M	2408.98
6	1	 D34	M	2503.21
6	1	 D35	M	2615.38
6	1	 D36	M	2447.80
6	1	 D37	M	2451.25
6	1	 D38	M	2516.12
6	1	 D39	M	2528.20
6	1	 D40	M	2352.57
6	1	 D41	M	2539.90
6	1	 D42	M	2469.81
6	1	 D43	M	2532.83
6	1	 D44	M	2190.61
6	1	 D45	M	2642.98
6	1	 D46	M	2518.16
6	1	 D47	M	2378.07
6	1	 D48	M	2761.98
6	1	 E01	M	2862.44
6	1	 E02	M	2549.47
6	1	 E03	M	2432.57
6	1	 E04	M	2496.57
6	1	 E05	M	2485.84
6	1	 E06	M	2390.63
6	1	 E07	M	2451.39
6	1	 E08	M	2550.11
6	1	 E09	M	2460.45
6	1	 E10	M	2673.06
6	1	 E11	M	2477.51
6	1	 E12	M	2462.70
6	1	 E13	M	2659.59
6	1	 E14	M	2627.13
6	1	 E15	M	2359.00
6	1	 E16	M	2544.85
6	1	 E17	M	2555.70
6	1	 E18	M	2542.03
6	1	 E19	M	2670.37
6	1	 E20	M	2599.84
6	1	 E21	M	2544.06
6	1	 E22	M	2697.42
6	1	 E23	M	2412.96
6	1	 E24	M	2391.75
6	1	 E25	M	2540.33
6	1	 E26	M	2592.70
6	1	 E27	M	2472.00
6	1	 E28	M	2588.36
6	1	 E29	M	2607.49
6	1	 E30	M	2622.07
6	1	 E31	M	2322.91
6	1	 E32	M	2559.00
6	1	 E33	M	2348.15
6	1	 E34	M	2298.07
6	1	 E35	M	2304.77
6	1	 E36	M	2560.60
6	1	 E37	M	2463.74
6	1	 E38	M	2575.94
6	1	 E39	M	2306.29
6	1	 E40	M	2271.96
6	1	 E41	M	2474.15
6	1	 E42	M	2477.38
6	1	 E43	M	2530.83
6	1	 E44	M	2389.48
6	1	 E45	M	2357.22
6	1	 E46	M	2576.96
6	1	 E47	M	2595.14
6	1	 E48	M	2617.97
6	1	 F01	M	2776.48
6	1	 F02	M	2705.36
6	1	 F03	M	2596.44
6	1	 F04	M	2453.78
6	1	 F05	M	2554.38
6	1	 F06	M	2420.61
6	1	 F07	M	2636.14
6	1	 F08	M	2706.48
6	1	 F09	M	2620.75
6	1	 F10	M	2681.58
6	1	 F11	M	2656.09
6	1	 F12	M	2327.30
6	1	 F13	M	2543.48
6	1	 F14	M	2669.17
6	1	 F15	M	2523.86
6	1	 F16	M	2601.98
6	1	 F17	M	2326.92
6	1	 F18	M	2313.64
6	1	 F19	M	2500.34
6	1	 F20	M	2475.72
6	1	 F21	M	2557.73
6	1	 F22	M	2493.16
6	1	 F23	M	2428.02
6	1	 F24	M	2706.97
6	1	 F25	M	2728.13
6	1	 F26	M	2397.66
6	1	 F27	M	2711.86
6	1	 F28	M	2365.44
6	1	 F29	M	2638.85
6	1	 F30	M	2340.56
6	1	 F31	M	2406.16
6	1	 F32	M	2456.00
6	1	 F33	M	2534.35
6	1	 F34	M	2497.97
6	1	 F35	M	2449.49
6	1	 F36	M	2446.55
6	1	 F37	M	2494.03
6	1	 F38	M	2356.34
6	1	 F39	M	2613.32
6	1	 F40	M	2486.67
6	1	 F41	M	2420.15
6	1	 F42	M	2446.14
6	1	 F43	M	2370.30
6	1	 F44	M	2357.92
6	1	 F45	M	2434.21
6	1	 F46	M	2262.62
6	1	 F47	M	2550.36
6	1	 F48	M	2619.28
6	1	 G01	M	2684.64
6	1	 G02	M	2564.09
6	1	 G03	M	2704.27
6	1	 G04	M	2610.41
6	1	 G05	M	2604.16
6	1	 G06	M	2485.62
6	1	 G07	M	2438.53
6	1	 G08	M	2443.44
6	1	 G09	M	2410.11
6	1	 G10	M	2420.73
6	1	 G11	M	2537.94
6	1	 G12	M	2376.96
6	1	 G13	M	2507.76
6	1	 G14	M	2648.84
6	1	 G15	M	2528.47
6	1	 G16	M	2695.87
6	1	 G17	M	2512.38
6	1	 G18	M	2525.33
6	1	 G19	M	2519.69
6	1	 G20	M	2363.47
6	1	 G21	M	2454.62
6	1	 G22	M	2562.47
6	1	 G23	M	2529.48
6	1	 G24	M	2477.69
6	1	 G25	M	2397.99
6	1	 G26	M	2677.85
6	1	 G27	M	2726.57
6	1	 G28	M	2468.07
6	1	 G29	M	2549.29
6	1	 G30	M	2458.85
6	1	 G31	M	2494.12
6	1	 G32	M	2543.66
6	1	 G33	M	2357.86
6	1	 G34	M	2503.57
6	1	 G35	M	2412.33
6	1	 G36	M	2470.90
6	1	 G37	M	2502.87
6	1	 G38	M	2508.38
6	1	 G39	M	2553.82
6	1	 G40	M	2251.24
6	1	 G41	M	2568.37
6	1	 G42	M	2603.81
6	1	 G43	M	2675.09
6	1	 G44	M	2347.58
6	1	 G45	M	2624.45
6	1	 G46	M	2341.40
6	1	 G47	M	2299.63
6	1	 G48	M	2618.27
6	1	 H01	M	2567.82
6	1	 H02	M	2512.03
6	1	 H03	M	2559.98
6	1	 H04	M	2588.23
6	1	 H05	M	2517.88
6	1	 H06	M	2618.95
6	1	 H07	M	2469.24
6	1	 H08	M	2525.19
6	1	 H09	M	2399.99
6	1	 H10	M	2570.00
6	1	 H11	M	2541.01
6	1	 H12	M	2712.29
6	1	 H13	M	2446.98
6	1	 H14	M	2378.75
6	1	 H15	M	2518.45
6	1	 H16	M	2554.63
6	1	 H17	M	2608.55
6	1	 H18	M	2675.64
6	1	 H19	M	2386.42
6	1	 H20	M	2448.50
6	1	 H21	M	2587.44
6	1	 H22	M	2779.65
6	1	 H23	M	2506.30
6	1	 H24	M	2466.61
6	1	 H25	M	2380.63
6	1	 H26	M	2376.18
6	1	 H27	M	2360.17
6	1	 H28	M	2567.21
6	1	 H29	M	2415.16
6	1	 H30	M	2403.06
6	1	 H31	M	2460.48
6	1	 H32	M	2670.32
6	1	 H33	M	2335.72
6	1	 H34	M	2561.02
6	1	 H35	M	2562.12
6	1	 H36	M	2482.72
6	1	 H37	M	2601.30
6	1	 H38	M	2506.98
6	1	 H39	M	2345.10
6	1	 H40	M	2361.77
6	1	 H41	M	2392.08
6	1	 H42	M	2522.94
6	1	 H43	M	2435.36
6	1	 H44	M	2263.73
6	1	 H45	M	2199.01
6	1	 H46	M	2301.88
6	1	 H47	M	2576.42
6	1	 H48	M	2569.34
6	1	 I01	M	2713.93
6	1	 I02	M	2470.19
6	1	 I03	M	2425.60
6	1	 I04	M	2683.28
6	1	 I05	M	2598.33
6	1	 I06	M	2465.39
6	1	 I07	M	2326.73
6	1	 I08	M	2647.40
6	1	 I09	M	2555.56
6	1	 I10	M	2576.36
6	1	 I11	M	2574.34
6	1	 I12	M	2592.47
6	1	 I13	M	2621.00
6	1	 I14	M	2420.82
6	1	 I15	M	2497.19
6	1	 I16	M	2495.55
6	1	 I17	M	2692.93
6	1	 I18	M	2610.45
6	1	 I19	M	2485.59
6	1	 I20	M	2528.90
6	1	 I21	M	2668.01
6	1	 I22	M	2766.83
6	1	 I23	M	2613.98
6	1	 I24	M	2636.47
6	1	 I25	M	2536.20
6	1	 I26	M	2597.00
