;--------------------------------------------------------------------------------
;4 Results in list format
;--------------------------------------------------------------------------------

Plate	Repeat	Well	Type	Lum 1536 Jason	
19	1	 A01	M	2524.71
19	1	 A02	M	516.98
19	1	 A03	M	540.20
19	1	 A04	M	917.76
19	1	 A05	M	596.78
19	1	 A06	M	1224.45
19	1	 A07	M	1269.04
19	1	 A08	M	2633.51
19	1	 A09	M	2379.81
19	1	 A10	M	2637.12
19	1	 A11	M	2619.11
19	1	 A12	M	2623.86
19	1	 A13	M	2800.49
19	1	 A14	M	2631.54
19	1	 A15	M	2682.38
19	1	 A16	M	2780.51
19	1	 A17	M	2651.29
19	1	 A18	M	2659.29
19	1	 A19	M	2660.87
19	1	 A20	M	2777.42
19	1	 A21	M	2670.58
19	1	 A22	M	2690.37
19	1	 A23	M	2722.59
19	1	 A24	M	2644.70
19	1	 A25	M	2525.73
19	1	 A26	M	951.31
19	1	 A27	M	677.66
19	1	 A28	M	983.37
19	1	 A29	M	1173.20
19	1	 A30	M	1649.61
19	1	 A31	M	1651.43
19	1	 A32	M	2006.26
19	1	 A33	M	2536.68
19	1	 A34	M	2664.12
19	1	 A35	M	2479.76
19	1	 A36	M	2843.45
19	1	 A37	M	2824.29
19	1	 A38	M	2722.98
19	1	 A39	M	2868.87
19	1	 A40	M	2636.09
19	1	 A41	M	2770.62
19	1	 A42	M	2613.92
19	1	 A43	M	2766.65
19	1	 A44	M	2548.61
19	1	 A45	M	2672.26
19	1	 A46	M	2501.46
19	1	 A47	M	2382.82
19	1	 A48	M	2286.83
19	1	 B01	M	2873.78
19	1	 B02	M	2667.68
19	1	 B03	M	2450.32
19	1	 B04	M	2428.45
19	1	 B05	M	2565.93
19	1	 B06	M	2412.48
19	1	 B07	M	2413.02
19	1	 B08	M	2452.16
19	1	 B09	M	2478.40
19	1	 B10	M	2510.07
19	1	 B11	M	2496.27
19	1	 B12	M	2359.54
19	1	 B13	M	2519.09
19	1	 B14	M	2456.76
19	1	 B15	M	2578.84
19	1	 B16	M	2387.11
19	1	 B17	M	2431.84
19	1	 B18	M	2493.99
19	1	 B19	M	2590.93
19	1	 B20	M	2514.65
19	1	 B21	M	2420.98
19	1	 B22	M	2561.79
19	1	 B23	M	2591.93
19	1	 B24	M	2472.02
19	1	 B25	M	2460.14
19	1	 B26	M	2380.34
19	1	 B27	M	2454.05
19	1	 B28	M	2445.86
19	1	 B29	M	2623.88
19	1	 B30	M	2463.71
19	1	 B31	M	2529.13
19	1	 B32	M	2482.86
19	1	 B33	M	2557.85
19	1	 B34	M	2493.86
19	1	 B35	M	2528.19
19	1	 B36	M	2377.72
19	1	 B37	M	2537.05
19	1	 B38	M	2452.27
19	1	 B39	M	2487.37
19	1	 B40	M	2472.21
19	1	 B41	M	2709.11
19	1	 B42	M	2449.53
19	1	 B43	M	2610.70
19	1	 B44	M	2448.49
19	1	 B45	M	2655.77
19	1	 B46	M	2626.46
19	1	 B47	M	2477.71
19	1	 B48	M	2354.82
19	1	 C01	M	2763.93
19	1	 C02	M	2786.37
19	1	 C03	M	2535.19
19	1	 C04	M	2561.63
19	1	 C05	M	2338.35
19	1	 C06	M	2431.99
19	1	 C07	M	2436.61
19	1	 C08	M	2451.73
19	1	 C09	M	2499.14
19	1	 C10	M	2521.71
19	1	 C11	M	2438.48
19	1	 C12	M	2370.56
19	1	 C13	M	2373.77
19	1	 C14	M	2467.39
19	1	 C15	M	2515.15
19	1	 C16	M	2449.57
19	1	 C17	M	2459.23
19	1	 C18	M	2526.81
19	1	 C19	M	2500.67
19	1	 C20	M	2508.01
19	1	 C21	M	2490.38
19	1	 C22	M	2470.39
19	1	 C23	M	2446.63
19	1	 C24	M	2531.18
19	1	 C25	M	2494.66
19	1	 C26	M	2427.32
19	1	 C27	M	2541.94
19	1	 C28	M	2510.53
19	1	 C29	M	2568.92
19	1	 C30	M	2474.19
19	1	 C31	M	2486.70
19	1	 C32	M	2416.79
19	1	 C33	M	2438.47
19	1	 C34	M	2527.49
19	1	 C35	M	2538.84
19	1	 C36	M	2454.97
19	1	 C37	M	2433.65
19	1	 C38	M	2359.26
19	1	 C39	M	2392.66
19	1	 C40	M	2426.47
19	1	 C41	M	2506.51
19	1	 C42	M	2471.51
19	1	 C43	M	2404.90
19	1	 C44	M	2469.54
19	1	 C45	M	2414.13
19	1	 C46	M	2601.10
19	1	 C47	M	2785.45
19	1	 C48	M	2307.80
19	1	 D01	M	2854.44
19	1	 D02	M	2571.49
19	1	 D03	M	2451.09
19	1	 D04	M	2500.72
19	1	 D05	M	2498.38
19	1	 D06	M	2521.49
19	1	 D07	M	2538.66
19	1	 D08	M	2486.77
19	1	 D09	M	2511.63
19	1	 D10	M	2442.91
19	1	 D11	M	2412.37
19	1	 D12	M	2406.81
19	1	 D13	M	2432.73
19	1	 D14	M	2456.19
19	1	 D15	M	2486.29
19	1	 D16	M	2466.07
19	1	 D17	M	2453.55
19	1	 D18	M	2447.24
19	1	 D19	M	2505.82
19	1	 D20	M	2533.65
19	1	 D21	M	2595.10
19	1	 D22	M	2482.86
19	1	 D23	M	2552.88
19	1	 D24	M	2455.88
19	1	 D25	M	2453.62
19	1	 D26	M	2430.88
19	1	 D27	M	2561.84
19	1	 D28	M	2471.79
19	1	 D29	M	2434.79
19	1	 D30	M	2593.13
19	1	 D31	M	2535.70
19	1	 D32	M	2520.97
19	1	 D33	M	2548.49
19	1	 D34	M	2541.95
19	1	 D35	M	2455.77
19	1	 D36	M	2529.68
19	1	 D37	M	2476.85
19	1	 D38	M	2538.69
19	1	 D39	M	2488.95
19	1	 D40	M	2517.78
19	1	 D41	M	2506.31
19	1	 D42	M	2552.73
19	1	 D43	M	2383.37
19	1	 D44	M	2610.96
19	1	 D45	M	2510.87
19	1	 D46	M	2660.19
19	1	 D47	M	2683.49
19	1	 D48	M	2594.66
19	1	 E01	M	3007.99
19	1	 E02	M	2595.11
19	1	 E03	M	2517.50
19	1	 E04	M	2513.34
19	1	 E05	M	2521.20
19	1	 E06	M	2513.61
19	1	 E07	M	2467.49
19	1	 E08	M	2509.46
19	1	 E09	M	2468.19
19	1	 E10	M	2475.82
19	1	 E11	M	2522.75
19	1	 E12	M	2528.36
19	1	 E13	M	2601.31
19	1	 E14	M	2497.13
19	1	 E15	M	2574.85
19	1	 E16	M	2494.69
19	1	 E17	M	2492.38
19	1	 E18	M	2408.00
19	1	 E19	M	2519.59
19	1	 E20	M	2486.86
19	1	 E21	M	2608.05
19	1	 E22	M	2262.09
19	1	 E23	M	2519.69
19	1	 E24	M	2565.08
19	1	 E25	M	2535.76
19	1	 E26	M	2461.91
19	1	 E27	M	2386.57
19	1	 E28	M	2478.31
19	1	 E29	M	2557.31
19	1	 E30	M	2468.76
19	1	 E31	M	2493.45
19	1	 E32	M	2516.93
19	1	 E33	M	2498.53
19	1	 E34	M	2524.58
19	1	 E35	M	2419.16
19	1	 E36	M	2504.41
19	1	 E37	M	2486.28
19	1	 E38	M	2424.37
19	1	 E39	M	2474.33
19	1	 E40	M	2413.18
19	1	 E41	M	2473.99
19	1	 E42	M	2405.54
19	1	 E43	M	2467.70
19	1	 E44	M	2478.51
19	1	 E45	M	2477.01
19	1	 E46	M	2485.12
19	1	 E47	M	2690.74
19	1	 E48	M	2565.31
19	1	 F01	M	2731.43
19	1	 F02	M	2604.45
19	1	 F03	M	2483.98
19	1	 F04	M	2611.58
19	1	 F05	M	2496.98
19	1	 F06	M	2434.18
19	1	 F07	M	2526.22
19	1	 F08	M	2544.89
19	1	 F09	M	2467.64
19	1	 F10	M	2520.65
19	1	 F11	M	2547.30
19	1	 F12	M	2507.42
19	1	 F13	M	2466.49
19	1	 F14	M	2541.93
19	1	 F15	M	2609.37
19	1	 F16	M	2446.07
19	1	 F17	M	2532.04
19	1	 F18	M	2427.63
19	1	 F19	M	2487.76
19	1	 F20	M	2549.70
19	1	 F21	M	2526.71
19	1	 F22	M	2455.39
19	1	 F23	M	2520.41
19	1	 F24	M	2461.09
19	1	 F25	M	2473.44
19	1	 F26	M	2490.32
19	1	 F27	M	2647.17
19	1	 F28	M	2610.66
19	1	 F29	M	2582.85
19	1	 F30	M	2597.88
19	1	 F31	M	2570.75
19	1	 F32	M	2461.69
19	1	 F33	M	2498.17
19	1	 F34	M	2429.84
19	1	 F35	M	2436.83
19	1	 F36	M	2454.23
19	1	 F37	M	2545.20
19	1	 F38	M	2459.23
19	1	 F39	M	2408.82
19	1	 F40	M	2446.99
19	1	 F41	M	2452.99
19	1	 F42	M	2450.24
19	1	 F43	M	2435.18
19	1	 F44	M	2398.72
19	1	 F45	M	2365.93
19	1	 F46	M	2375.66
19	1	 F47	M	2470.53
19	1	 F48	M	2564.74
19	1	 G01	M	2977.71
