;--------------------------------------------------------------------------------
;4 Results in list format
;--------------------------------------------------------------------------------

Plate	Repeat	Well	Type	Lum 1536 Jason	
7	1	 A01	M	7721.06
7	1	 A02	M	7632.06
7	1	 A03	M	7055.07
7	1	 A04	M	7330.06
7	1	 A05	M	7097.44
7	1	 A06	M	7095.35
7	1	 A07	M	7301.05
7	1	 A08	M	6717.22
7	1	 A09	M	7236.21
7	1	 A10	M	7164.32
7	1	 A11	M	8100.57
7	1	 A12	M	7600.96
7	1	 A13	M	7032.00
7	1	 A14	M	7126.54
7	1	 A15	M	6720.37
7	1	 A16	M	7051.48
7	1	 A17	M	7368.19
7	1	 A18	M	7302.72
7	1	 A19	M	7375.52
7	1	 A20	M	7682.97
7	1	 A21	M	7496.46
7	1	 A22	M	7415.44
7	1	 A23	M	7568.88
7	1	 A24	M	7149.37
7	1	 A25	M	7781.90
7	1	 A26	M	6780.01
7	1	 A27	M	7630.53
7	1	 A28	M	7512.50
7	1	 A29	M	7604.58
7	1	 A30	M	8013.90
7	1	 A31	M	7483.47
7	1	 A32	M	7792.85
7	1	 A33	M	6979.60
7	1	 A34	M	7854.35
7	1	 A35	M	6876.04
7	1	 A36	M	7443.83
7	1	 A37	M	7427.63
7	1	 A38	M	7039.26
7	1	 A39	M	7534.64
7	1	 A40	M	6683.43
7	1	 A41	M	7448.96
7	1	 A42	M	6721.24
7	1	 A43	M	7507.37
7	1	 A44	M	6318.55
7	1	 A45	M	7254.02
7	1	 A46	M	6955.07
7	1	 A47	M	7106.91
7	1	 A48	M	6659.42
7	1	 B01	M	7589.58
7	1	 B02	M	7434.07
7	1	 B03	M	7673.34
7	1	 B04	M	7254.92
7	1	 B05	M	7865.57
7	1	 B06	M	7436.23
7	1	 B07	M	7323.91
7	1	 B08	M	8215.09
7	1	 B09	M	7596.20
7	1	 B10	M	7988.96
7	1	 B11	M	7294.72
7	1	 B12	M	7836.20
7	1	 B13	M	7336.60
7	1	 B14	M	6956.97
7	1	 B15	M	7118.56
7	1	 B16	M	7297.10
7	1	 B17	M	7474.93
7	1	 B18	M	7478.10
7	1	 B19	M	6909.24
7	1	 B20	M	7015.42
7	1	 B21	M	7699.77
7	1	 B22	M	7068.01
7	1	 B23	M	7402.19
7	1	 B24	M	7446.24
7	1	 B25	M	7989.32
7	1	 B26	M	7447.38
7	1	 B27	M	7508.01
7	1	 B28	M	7287.51
7	1	 B29	M	7700.24
7	1	 B30	M	7421.11
7	1	 B31	M	7750.55
7	1	 B32	M	7446.82
7	1	 B33	M	7531.33
7	1	 B34	M	7244.45
7	1	 B35	M	7215.81
7	1	 B36	M	7531.23
7	1	 B37	M	7343.09
7	1	 B38	M	7198.07
7	1	 B39	M	7553.27
7	1	 B40	M	7043.73
7	1	 B41	M	7188.60
7	1	 B42	M	7812.82
7	1	 B43	M	7477.53
7	1	 B44	M	6645.61
7	1	 B45	M	7503.90
7	1	 B46	M	7214.25
7	1	 B47	M	7669.17
7	1	 B48	M	7065.84
7	1	 C01	M	8121.54
7	1	 C02	M	8015.93
7	1	 C03	M	7699.38
7	1	 C04	M	7800.76
7	1	 C05	M	7403.67
7	1	 C06	M	7679.09
7	1	 C07	M	7525.05
7	1	 C08	M	7017.03
7	1	 C09	M	8041.53
7	1	 C10	M	7619.76
7	1	 C11	M	7124.31
7	1	 C12	M	7431.63
7	1	 C13	M	7692.80
7	1	 C14	M	7572.48
7	1	 C15	M	7311.34
7	1	 C16	M	7389.07
7	1	 C17	M	7797.89
7	1	 C18	M	7612.18
7	1	 C19	M	7532.44
7	1	 C20	M	7553.48
7	1	 C21	M	7572.41
7	1	 C22	M	7543.68
7	1	 C23	M	7189.57
7	1	 C24	M	7668.25
7	1	 C25	M	7861.71
7	1	 C26	M	7585.78
7	1	 C27	M	7204.56
7	1	 C28	M	7191.73
7	1	 C29	M	7543.95
7	1	 C30	M	7616.74
7	1	 C31	M	7257.47
7	1	 C32	M	7307.67
7	1	 C33	M	7226.87
7	1	 C34	M	7368.03
7	1	 C35	M	7642.11
7	1	 C36	M	7646.58
7	1	 C37	M	7011.02
7	1	 C38	M	7651.91
7	1	 C39	M	7664.75
7	1	 C40	M	7178.74
7	1	 C41	M	7064.90
7	1	 C42	M	7751.56
7	1	 C43	M	7235.07
7	1	 C44	M	6916.99
7	1	 C45	M	7239.71
7	1	 C46	M	7521.09
7	1	 C47	M	7024.37
7	1	 C48	M	7237.05
7	1	 D01	M	7655.83
7	1	 D02	M	7536.68
7	1	 D03	M	7073.67
7	1	 D04	M	7783.15
7	1	 D05	M	7152.51
7	1	 D06	M	7789.86
7	1	 D07	M	7789.06
7	1	 D08	M	7128.86
7	1	 D09	M	7600.22
7	1	 D10	M	7638.24
7	1	 D11	M	7550.43
7	1	 D12	M	7978.98
7	1	 D13	M	7751.91
7	1	 D14	M	7383.52
7	1	 D15	M	7122.45
7	1	 D16	M	6821.65
7	1	 D17	M	7430.31
7	1	 D18	M	7243.15
7	1	 D19	M	7394.57
7	1	 D20	M	7831.22
7	1	 D21	M	7648.77
7	1	 D22	M	7887.36
7	1	 D23	M	7764.19
7	1	 D24	M	7497.57
7	1	 D25	M	7893.21
7	1	 D26	M	7584.15
7	1	 D27	M	7352.55
7	1	 D28	M	7580.00
7	1	 D29	M	7453.77
7	1	 D30	M	8017.06
7	1	 D31	M	7047.10
7	1	 D32	M	7448.04
7	1	 D33	M	6813.13
7	1	 D34	M	7503.07
7	1	 D35	M	7725.20
7	1	 D36	M	7244.60
7	1	 D37	M	7350.58
7	1	 D38	M	7693.89
7	1	 D39	M	7695.33
7	1	 D40	M	7547.49
7	1	 D41	M	7283.23
7	1	 D42	M	7552.48
7	1	 D43	M	7098.78
7	1	 D44	M	7313.73
7	1	 D45	M	7532.61
7	1	 D46	M	7150.91
7	1	 D47	M	7419.90
7	1	 D48	M	7088.15
7	1	 E01	M	8074.14
7	1	 E02	M	7479.67
7	1	 E03	M	7575.13
7	1	 E04	M	7477.97
7	1	 E05	M	7320.11
7	1	 E06	M	7070.31
7	1	 E07	M	7656.03
7	1	 E08	M	7864.72
7	1	 E09	M	7652.81
7	1	 E10	M	7899.38
7	1	 E11	M	7370.72
7	1	 E12	M	7615.57
7	1	 E13	M	8006.08
7	1	 E14	M	7320.14
7	1	 E15	M	7442.62
7	1	 E16	M	7513.29
7	1	 E17	M	7576.21
7	1	 E18	M	7716.40
7	1	 E19	M	7488.57
7	1	 E20	M	7617.08
7	1	 E21	M	7720.81
7	1	 E22	M	7468.58
7	1	 E23	M	7279.61
7	1	 E24	M	7949.77
7	1	 E25	M	7517.12
7	1	 E26	M	7560.71
7	1	 E27	M	8072.83
7	1	 E28	M	7808.68
7	1	 E29	M	7265.78
7	1	 E30	M	7693.41
7	1	 E31	M	7451.17
7	1	 E32	M	7712.77
7	1	 E33	M	7595.37
7	1	 E34	M	7460.48
7	1	 E35	M	7483.91
7	1	 E36	M	7271.54
7	1	 E37	M	7230.87
7	1	 E38	M	7555.96
7	1	 E39	M	7444.71
7	1	 E40	M	6831.67
7	1	 E41	M	7711.06
7	1	 E42	M	6926.23
7	1	 E43	M	7660.91
7	1	 E44	M	6733.54
7	1	 E45	M	7432.87
7	1	 E46	M	7291.56
7	1	 E47	M	7496.20
7	1	 E48	M	7274.31
7	1	 F01	M	8067.13
7	1	 F02	M	7763.73
7	1	 F03	M	7548.97
7	1	 F04	M	7463.10
7	1	 F05	M	7995.40
7	1	 F06	M	7170.07
7	1	 F07	M	7997.95
7	1	 F08	M	7570.45
7	1	 F09	M	7445.62
7	1	 F10	M	8159.20
7	1	 F11	M	7529.85
7	1	 F12	M	7470.49
7	1	 F13	M	8054.45
7	1	 F14	M	7777.75
7	1	 F15	M	8093.62
7	1	 F16	M	6980.88
7	1	 F17	M	7668.31
7	1	 F18	M	7504.44
7	1	 F19	M	7521.68
7	1	 F20	M	7919.86
7	1	 F21	M	7882.69
7	1	 F22	M	7472.88
7	1	 F23	M	7783.17
7	1	 F24	M	7785.90
7	1	 F25	M	7466.08
7	1	 F26	M	7621.57
7	1	 F27	M	7893.67
7	1	 F28	M	7729.01
7	1	 F29	M	7938.98
7	1	 F30	M	7562.20
7	1	 F31	M	7992.57
7	1	 F32	M	7112.54
7	1	 F33	M	8006.14
7	1	 F34	M	7427.22
7	1	 F35	M	7705.28
7	1	 F36	M	7486.94
7	1	 F37	M	7727.48
7	1	 F38	M	7320.51
7	1	 F39	M	7390.63
7	1	 F40	M	7414.35
7	1	 F41	M	7322.83
