;--------------------------------------------------------------------------------
;4 Results in list format
;--------------------------------------------------------------------------------

Plate	Repeat	Well	Type	Lum 1536 Jason	
6	1	 A01	M	5579.83
6	1	 A02	M	4323.01
6	1	 A03	M	4744.84
6	1	 A04	M	3190.87
6	1	 A05	M	3449.67
6	1	 A06	M	3272.91
6	1	 A07	M	4211.29
6	1	 A08	M	3164.04
6	1	 A09	M	4634.48
6	1	 A10	M	3957.95
6	1	 A11	M	4505.23
6	1	 A12	M	4399.22
6	1	 A13	M	4223.58
6	1	 A14	M	3580.80
6	1	 A15	M	5662.50
6	1	 A16	M	3971.15
6	1	 A17	M	4371.46
6	1	 A18	M	4159.46
6	1	 A19	M	3314.03
6	1	 A20	M	3922.09
6	1	 A21	M	3881.74
6	1	 A22	M	4801.75
6	1	 A23	M	5041.16
6	1	 A24	M	5785.58
6	1	 A25	M	3968.33
6	1	 A26	M	4050.23
6	1	 A27	M	4321.39
6	1	 A28	M	3864.60
6	1	 A29	M	4445.44
6	1	 A30	M	3332.70
6	1	 A31	M	4422.57
6	1	 A32	M	3472.63
6	1	 A33	M	5321.13
6	1	 A34	M	3607.72
6	1	 A35	M	4007.78
6	1	 A36	M	3349.80
6	1	 A37	M	5384.22
6	1	 A38	M	3981.47
6	1	 A39	M	4059.22
6	1	 A40	M	4028.52
6	1	 A41	M	3875.34
6	1	 A42	M	3533.09
6	1	 A43	M	4112.87
6	1	 A44	M	3478.27
6	1	 A45	M	4569.04
6	1	 A46	M	3731.88
6	1	 A47	M	5714.25
6	1	 A48	M	5376.72
6	1	 B01	M	4726.89
6	1	 B02	M	4348.36
6	1	 B03	M	3741.13
6	1	 B04	M	3968.71
6	1	 B05	M	3991.76
6	1	 B06	M	4150.49
6	1	 B07	M	3780.86
6	1	 B08	M	3706.75
6	1	 B09	M	3833.90
6	1	 B10	M	4355.30
6	1	 B11	M	4227.34
6	1	 B12	M	4002.72
6	1	 B13	M	3815.20
6	1	 B14	M	3814.99
6	1	 B15	M	3828.90
6	1	 B16	M	3943.83
6	1	 B17	M	4079.65
6	1	 B18	M	3807.39
6	1	 B19	M	3360.84
6	1	 B20	M	3962.66
6	1	 B21	M	3817.01
6	1	 B22	M	3636.38
6	1	 B23	M	4085.22
6	1	 B24	M	4800.41
6	1	 B25	M	4293.23
6	1	 B26	M	3764.48
6	1	 B27	M	4453.54
6	1	 B28	M	3580.82
6	1	 B29	M	3964.08
6	1	 B30	M	3809.37
6	1	 B31	M	3724.47
6	1	 B32	M	3817.56
6	1	 B33	M	4082.13
6	1	 B34	M	4467.80
6	1	 B35	M	4479.59
6	1	 B36	M	4272.85
6	1	 B37	M	3864.62
6	1	 B38	M	3947.52
6	1	 B39	M	3367.14
6	1	 B40	M	3920.76
6	1	 B41	M	4586.47
6	1	 B42	M	3622.99
6	1	 B43	M	3910.55
6	1	 B44	M	3940.80
6	1	 B45	M	4870.63
6	1	 B46	M	4651.36
6	1	 B47	M	3938.06
6	1	 B48	M	4842.08
6	1	 C01	M	4314.42
6	1	 C02	M	4265.43
6	1	 C03	M	3605.75
6	1	 C04	M	3192.65
6	1	 C05	M	3339.83
6	1	 C06	M	3394.32
6	1	 C07	M	3522.07
6	1	 C08	M	3357.02
6	1	 C09	M	3354.12
6	1	 C10	M	3833.86
6	1	 C11	M	3737.46
6	1	 C12	M	3594.21
6	1	 C13	M	3669.92
6	1	 C14	M	3307.81
6	1	 C15	M	3733.11
6	1	 C16	M	3536.81
