;--------------------------------------------------------------------------------
;4 Results in list format
;--------------------------------------------------------------------------------

Plate	Repeat	Well	Type	Lum 1536 Jason	
1	1	 A01	M	1653.30
1	1	 A02	M	3183.59
1	1	 A03	M	2916.63
1	1	 A04	M	3294.53
1	1	 A05	M	3328.87
1	1	 A06	M	3233.17
1	1	 A07	M	3772.41
1	1	 A08	M	3733.92
1	1	 A09	M	3361.54
1	1	 A10	M	3873.04
1	1	 A11	M	3719.04
1	1	 A12	M	4073.82
1	1	 A13	M	3118.02
1	1	 A14	M	3697.01
1	1	 A15	M	3774.04
1	1	 A16	M	3826.83
1	1	 A17	M	4136.69
1	1	 A18	M	4143.31
1	1	 A19	M	3732.61
1	1	 A20	M	4589.40
1	1	 A21	M	3470.44
1	1	 A22	M	4770.70
1	1	 A23	M	3947.56
1	1	 A24	M	4629.89
1	1	 A25	M	3561.77
1	1	 A26	M	5305.34
1	1	 A27	M	3787.15
1	1	 A28	M	4860.41
1	1	 A29	M	4171.50
1	1	 A30	M	3715.50
1	1	 A31	M	4409.45
1	1	 A32	M	5275.91
1	1	 A33	M	4916.75
1	1	 A34	M	4308.53
1	1	 A35	M	4585.48
1	1	 A36	M	4056.14
1	1	 A37	M	4246.37
1	1	 A38	M	3949.87
1	1	 A39	M	3631.39
1	1	 A40	M	3508.39
1	1	 A41	M	4144.83
1	1	 A42	M	3625.85
1	1	 A43	M	3659.84
1	1	 A44	M	3306.95
1	1	 A45	M	3091.72
1	1	 A46	M	2952.32
1	1	 A47	M	4025.66
1	1	 A48	M	2578.15
1	1	 B01	M	2805.95
1	1	 B02	M	1788.11
1	1	 B03	M	4710.63
1	1	 B04	M	6411.64
1	1	 B05	M	4429.02
1	1	 B06	M	6586.46
1	1	 B07	M	7652.93
1	1	 B08	M	6708.31
1	1	 B09	M	7504.28
1	1	 B10	M	6652.81
1	1	 B11	M	7747.43
1	1	 B12	M	6452.22
1	1	 B13	M	7534.63
1	1	 B14	M	6414.58
1	1	 B15	M	7381.98
1	1	 B16	M	6510.42
1	1	 B17	M	7311.93
1	1	 B18	M	6569.57
1	1	 B19	M	7703.51
1	1	 B20	M	6825.20
1	1	 B21	M	7487.81
1	1	 B22	M	6612.94
1	1	 B23	M	7619.28
1	1	 B24	M	6683.30
1	1	 B25	M	7645.65
1	1	 B26	M	6554.71
1	1	 B27	M	7657.67
1	1	 B28	M	6703.73
1	1	 B29	M	7776.82
1	1	 B30	M	6769.19
1	1	 B31	M	7294.12
1	1	 B32	M	6609.80
1	1	 B33	M	7551.96
1	1	 B34	M	5985.64
1	1	 B35	M	7255.08
1	1	 B36	M	6550.16
1	1	 B37	M	7648.71
1	1	 B38	M	6707.73
1	1	 B39	M	6165.38
1	1	 B40	M	6566.86
1	1	 B41	M	6925.59
1	1	 B42	M	5480.57
1	1	 B43	M	6056.43
1	1	 B44	M	4261.03
1	1	 B45	M	4485.79
1	1	 B46	M	3229.06
1	1	 B47	M	3694.68
1	1	 B48	M	2070.27
1	1	 C01	M	1812.17
1	1	 C02	M	681.88
1	1	 C03	M	2487.72
1	1	 C04	M	3786.00
1	1	 C05	M	4777.23
1	1	 C06	M	6850.17
1	1	 C07	M	7376.01
1	1	 C08	M	7670.48
1	1	 C09	M	7420.84
1	1	 C10	M	7395.04
1	1	 C11	M	7208.71
1	1	 C12	M	7580.95
1	1	 C13	M	7117.01
1	1	 C14	M	7473.38
1	1	 C15	M	6928.38
1	1	 C16	M	7517.01
1	1	 C17	M	7285.54
1	1	 C18	M	7311.93
1	1	 C19	M	7505.89
1	1	 C20	M	7655.01
1	1	 C21	M	7406.78
1	1	 C22	M	7595.72
1	1	 C23	M	7260.86
