;--------------------------------------------------------------------------------
;4 Results in list format
;--------------------------------------------------------------------------------

Plate	Repeat	Well	Type	Lum 1536 Jason	
12	1	 A01	M	2843.14
12	1	 A02	M	876.61
12	1	 A03	M	172.12
12	1	 A04	M	268.36
12	1	 A05	M	136.13
12	1	 A06	M	167.24
12	1	 A07	M	283.28
12	1	 A08	M	279.82
12	1	 A09	M	229.98
12	1	 A10	M	550.60
12	1	 A11	M	243.00
12	1	 A12	M	464.55
12	1	 A13	M	218.74
12	1	 A14	M	227.38
12	1	 A15	M	269.45
12	1	 A16	M	326.47
12	1	 A17	M	483.44
12	1	 A18	M	1072.85
12	1	 A19	M	569.59
12	1	 A20	M	671.45
12	1	 A21	M	672.35
12	1	 A22	M	1213.59
12	1	 A23	M	784.89
12	1	 A24	M	1783.87
12	1	 A25	M	29.76
12	1	 A26	M	149.09
12	1	 A27	M	311.42
12	1	 A28	M	143.07
12	1	 A29	M	138.90
12	1	 A30	M	405.01
12	1	 A31	M	149.89
12	1	 A32	M	348.34
12	1	 A33	M	250.02
12	1	 A34	M	213.67
12	1	 A35	M	195.02
12	1	 A36	M	319.72
12	1	 A37	M	168.31
12	1	 A38	M	161.74
12	1	 A39	M	271.33
12	1	 A40	M	281.36
12	1	 A41	M	793.63
12	1	 A42	M	745.89
12	1	 A43	M	623.50
12	1	 A44	M	691.14
12	1	 A45	M	985.87
12	1	 A46	M	943.58
12	1	 A47	M	1744.62
12	1	 A48	M	27.66
12	1	 B01	M	2401.65
12	1	 B02	M	69.13
12	1	 B03	M	38.87
12	1	 B04	M	33.14
12	1	 B05	M	47.15
12	1	 B06	M	398.42
12	1	 B07	M	1296.42
12	1	 B08	M	1704.67
12	1	 B09	M	1867.76
12	1	 B10	M	1680.08
12	1	 B11	M	1635.59
12	1	 B12	M	1871.60
12	1	 B13	M	1522.39
12	1	 B14	M	1550.52
12	1	 B15	M	1565.76
12	1	 B16	M	1519.89
12	1	 B17	M	1828.48
12	1	 B18	M	1691.41
12	1	 B19	M	1705.18
12	1	 B20	M	1469.88
12	1	 B21	M	1761.39
12	1	 B22	M	1844.55
12	1	 B23	M	1959.17
12	1	 B24	M	1674.38
12	1	 B25	M	32.17
12	1	 B26	M	31.96
12	1	 B27	M	32.72
12	1	 B28	M	36.20
12	1	 B29	M	39.89
12	1	 B30	M	355.78
12	1	 B31	M	1236.28
12	1	 B32	M	1572.83
12	1	 B33	M	1851.63
12	1	 B34	M	1589.10
12	1	 B35	M	1753.97
12	1	 B36	M	1566.09
12	1	 B37	M	1946.82
12	1	 B38	M	1806.92
12	1	 B39	M	1569.90
12	1	 B40	M	1669.51
12	1	 B41	M	1779.28
12	1	 B42	M	1849.60
12	1	 B43	M	1617.81
12	1	 B44	M	1958.23
12	1	 B45	M	2265.10
12	1	 B46	M	1925.60
12	1	 B47	M	1671.06
12	1	 B48	M	27.09
12	1	 C01	M	1756.99
12	1	 C02	M	1957.34
12	1	 C03	M	2289.66
12	1	 C04	M	1717.68
12	1	 C05	M	1609.05
12	1	 C06	M	1796.82
12	1	 C07	M	2046.28
12	1	 C08	M	2032.11
12	1	 C09	M	1851.94
12	1	 C10	M	2051.33
12	1	 C11	M	1799.76
12	1	 C12	M	1618.30
12	1	 C13	M	1833.92
12	1	 C14	M	1665.33
12	1	 C15	M	1715.60
12	1	 C16	M	1706.59
12	1	 C17	M	1630.34
12	1	 C18	M	1965.85
12	1	 C19	M	1972.54
12	1	 C20	M	1638.25
12	1	 C21	M	1439.29
12	1	 C22	M	1774.57
12	1	 C23	M	1942.67
12	1	 C24	M	1602.40
12	1	 C25	M	51.90
12	1	 C26	M	1798.67
12	1	 C27	M	1697.79
12	1	 C28	M	2061.45
12	1	 C29	M	1935.57
12	1	 C30	M	2232.28
12	1	 C31	M	1758.82
12	1	 C32	M	1837.97
12	1	 C33	M	1921.98
12	1	 C34	M	1886.40
12	1	 C35	M	2172.23
12	1	 C36	M	2120.30
12	1	 C37	M	1802.59
12	1	 C38	M	1640.94
12	1	 C39	M	1762.18
12	1	 C40	M	2274.95
12	1	 C41	M	1803.82
12	1	 C42	M	2053.57
12	1	 C43	M	2159.33
12	1	 C44	M	1511.29
12	1	 C45	M	1889.80
12	1	 C46	M	1703.35
12	1	 C47	M	1929.09
12	1	 C48	M	31.09
12	1	 D01	M	2010.05
12	1	 D02	M	1890.63
12	1	 D03	M	1794.98
12	1	 D04	M	1910.04
12	1	 D05	M	2046.04
12	1	 D06	M	1586.37
12	1	 D07	M	1578.12
12	1	 D08	M	1717.34
