;--------------------------------------------------------------------------------
;4 Results in list format
;--------------------------------------------------------------------------------

Plate	Repeat	Well	Type	Lum 1536 Jason	
7	1	 A01	M	3632.11
7	1	 A02	M	399.91
7	1	 A03	M	399.00
7	1	 A04	M	461.58
7	1	 A05	M	602.76
7	1	 A06	M	500.94
7	1	 A07	M	637.70
7	1	 A08	M	957.05
7	1	 A09	M	475.03
7	1	 A10	M	1024.98
7	1	 A11	M	460.94
7	1	 A12	M	1044.15
7	1	 A13	M	648.19
7	1	 A14	M	1172.79
7	1	 A15	M	1476.06
7	1	 A16	M	1520.22
7	1	 A17	M	1062.77
7	1	 A18	M	2312.16
7	1	 A19	M	2026.68
7	1	 A20	M	2250.89
7	1	 A21	M	1957.77
7	1	 A22	M	2901.68
7	1	 A23	M	3458.89
7	1	 A24	M	5501.95
7	1	 A25	M	60.27
7	1	 A26	M	352.48
7	1	 A27	M	674.98
7	1	 A28	M	3912.51
7	1	 A29	M	4736.55
7	1	 A30	M	1312.62
7	1	 A31	M	710.82
7	1	 A32	M	1233.14
7	1	 A33	M	559.00
7	1	 A34	M	1045.32
7	1	 A35	M	576.37
7	1	 A36	M	770.85
7	1	 A37	M	678.21
7	1	 A38	M	1132.85
7	1	 A39	M	1074.71
7	1	 A40	M	1269.25
7	1	 A41	M	1212.09
7	1	 A42	M	1808.46
7	1	 A43	M	1086.41
7	1	 A44	M	1701.99
7	1	 A45	M	2043.58
7	1	 A46	M	2985.14
7	1	 A47	M	2310.51
7	1	 A48	M	27.86
7	1	 B01	M	5449.65
7	1	 B02	M	99.10
7	1	 B03	M	70.38
7	1	 B04	M	67.99
7	1	 B05	M	89.87
7	1	 B06	M	1800.40
7	1	 B07	M	3318.99
7	1	 B08	M	4938.72
7	1	 B09	M	4915.66
7	1	 B10	M	4652.91
7	1	 B11	M	4390.45
7	1	 B12	M	5258.81
7	1	 B13	M	4632.54
7	1	 B14	M	5079.80
7	1	 B15	M	4781.07
7	1	 B16	M	5449.39
7	1	 B17	M	4687.60
7	1	 B18	M	5583.61
7	1	 B19	M	5033.11
7	1	 B20	M	5375.59
7	1	 B21	M	5138.19
7	1	 B22	M	5051.50
7	1	 B23	M	4952.61
7	1	 B24	M	5316.98
7	1	 B25	M	61.70
7	1	 B26	M	63.25
7	1	 B27	M	73.48
7	1	 B28	M	97.51
7	1	 B29	M	124.97
7	1	 B30	M	1941.97
7	1	 B31	M	3369.03
7	1	 B32	M	4746.43
